District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female among new,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Patients at end previous year,1
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Patients,2
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Re+AC0-starter,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Total,3
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,RFT,2
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Total deduction,2
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,1
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Smear Tested,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Positive,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female among new,2
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Patients at end previous year,29
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,New Patients,72
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Relapse,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Transferred In,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Total,101
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,RFT,62
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Transferred Out,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Defaulter,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Other Deduction,4
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Total deduction,66
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,35
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Total child,8
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Smear Tested,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Positive,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,New Child,5
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Female among new,25
Bara,Narayani,Terai,Central,2068/69,2011/12,Patients at end previous year,34
Bara,Narayani,Terai,Central,2068/69,2011/12,New Patients,55
Bara,Narayani,Terai,Central,2068/69,2011/12,Relapse,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Transferred In,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Total,89
Bara,Narayani,Terai,Central,2068/69,2011/12,RFT,62
Bara,Narayani,Terai,Central,2068/69,2011/12,Defaulter,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Other Deduction,3
Bara,Narayani,Terai,Central,2068/69,2011/12,Total deduction,65
Bara,Narayani,Terai,Central,2068/69,2011/12,Patients at the End of this Fiscal Year,24
Bara,Narayani,Terai,Central,2068/69,2011/12,Total child,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Smear Tested,0
Bara,Narayani,Terai,Central,2068/69,2011/12,New Child,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Disability Grade 2,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Female among new,25
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Patients at end previous year,26
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,New Patients,57
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Relapse,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Transferred In,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Total,83
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,RFT,49
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Transferred Out,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Defaulter,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Other Deduction,7
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Total deduction,56
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,27
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Total child,11
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Smear Tested,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Positive,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,New Child,5
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Female among new,26
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Patients at end previous year,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Patients,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Total,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,RFT,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Total deduction,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Smear Tested,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Patients at end previous year,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,New Patients,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,RFT,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total deduction,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Patients at end previous year,29
Chitwan,Narayani,Terai,Central,2068/69,2011/12,New Patients,44
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Relapse,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Re+AC0-starter,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Transferred In,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Total,73
Chitwan,Narayani,Terai,Central,2068/69,2011/12,RFT,50
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Other Deduction,3
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Total deduction,53
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Patients at the End of this Fiscal Year,20
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Total child,2
Chitwan,Narayani,Terai,Central,2068/69,2011/12,New Child,3
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Disability Grade 2,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Female among new,15
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Patients at end previous year,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Patients,2
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Total,2
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Total deduction,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,2
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Smear Tested,2
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Disability Grade 2,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female among new,1
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Patients at end previous year,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,New Patients,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Relapse,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Transferred In,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Total,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,RFT,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Transferred Out,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Defaulter,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Other Deduction,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Total deduction,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Total child,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Smear Tested,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Positive,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,New Child,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Female among new,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Patients at end previous year,3
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,New Patients,8
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Relapse,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Transferred In,1
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Total,12
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,RFT,6
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Transferred Out,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Defaulter,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Other Deduction,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Total deduction,6
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,6
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Total child,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Smear Tested,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Positive,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,New Child,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Female among new,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Patients at end previous year,1
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,New Patients,2
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Relapse,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Transferred In,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Total,3
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,RFT,1
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Other Deduction,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Total deduction,1
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,2
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Smear Tested,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Positive,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Disability Grade 2,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female among new,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Patients at end previous year,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,New Patients,2
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Total,2
Dhading,Bagmati,Hill,Central,2068/69,2011/12,RFT,1
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Transferred Out,1
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Total deduction,2
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Total child,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,New Child,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Patients at end previous year,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,New Patients,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,RFT,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total deduction,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Patients at end previous year,79
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Patients,190
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Re+AC0-starter,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total,269
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,RFT,191
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Defaulter,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Deduction,5
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total deduction,197
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Patients at the End of this Fiscal Year,72
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total child,15
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Smear Tested,30
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Positive,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Child,29
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Disability Grade 2,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Female among new,93
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Patients at end previous year,1
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Patients,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total,1
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,RFT,1
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total deduction,1
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Female among new,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Patients at end previous year,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Patients,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Relapse,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Transferred In,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,RFT,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Transferred Out,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Defaulter,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Deduction,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total deduction,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total child,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Smear Tested,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Positive,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Child,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female among new,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Patients at end previous year,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Patients,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Total,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,RFT,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Defaulter,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Total deduction,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Total child,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Smear Tested,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Positive,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Child,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Disability Grade 2,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female among new,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Patients at end previous year,3
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,New Patients,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Total,4
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,RFT,4
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Total deduction,4
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Smear Tested,1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Female among new,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Patients at end previous year,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,New Patients,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Total,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,RFT,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Total deduction,2
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female among new,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Patients at end previous year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Patients,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Relapse,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Transferred In,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,RFT,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Transferred Out,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Defaulter,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Deduction,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total deduction,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total child,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Smear Tested,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Positive,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Child,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female among new,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Patients at end previous year,3
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,New Patients,2
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total,5
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,RFT,4
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total deduction,4
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Patients at the End of this Fiscal Year,1
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Female among new,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Patients at end previous year,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,New Patients,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Relapse,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Transferred In,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Total,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,RFT,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Transferred Out,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Defaulter,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Other Deduction,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Total deduction,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Total child,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Smear Tested,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Positive,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,New Child,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Female among new,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Patients at end previous year,32
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,New Patients,94
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Re+AC0-starter,1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Transferred In,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total,127
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,RFT,79
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Defaulter,1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Deduction,3
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total deduction,83
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Patients at the End of this Fiscal Year,44
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total child,1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Smear Tested,29
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Positive,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,New Child,8
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Disability Grade 2,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Female among new,24
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Patients at end previous year,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Patients,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Relapse,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Re+AC0-starter,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Transferred In,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,RFT,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Transferred Out,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Defaulter,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Deduction,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total deduction,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Total child,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Smear Tested,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Positive,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Child,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Disability Grade 2,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female among new,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Patients at end previous year,43
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Patients,130
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Re+AC0-starter,2
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Transferred In,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Total,175
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,RFT,117
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Transferred Out,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Defaulter,4
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Other Deduction,2
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Total deduction,123
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Patients at the End of this Fiscal Year,52
