District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Follow up,,63
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,No Pneumonia,,6447
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Death reported,,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Diahhorea total,,2856
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,2786
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,60
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ORS Expenditure,,3937
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Zinc Expenditure,,26714
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,21562
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,4256
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,3815
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,20
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,215
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Follow up,,1586
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,No Pneumonia,,16779
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Death reported,,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea total,,10607
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,10171
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,391
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,13192
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,101728
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total ARI Treated,,7627
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2800
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,2228
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,223
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,910
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Follow up,,1175
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,No Pneumonia,,4774
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Death reported,,1
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Diahhorea total,,4413
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,3086
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,318
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ORS Expenditure,,6122
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Zinc Expenditure,,7967
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,16547
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,4781
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,3877
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,72
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,699
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Follow up,,2046
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,No Pneumonia,,11437
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Death reported,,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea total,,7822
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,5861
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,289
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,9134
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,60133
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,13539
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,4527
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,4200
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,85
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,508
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Follow up,,1537
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,No Pneumonia,,8217
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Death reported,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea total,,5891
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,5217
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,243
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,9865
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,37166
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,15410
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,4464
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,3605
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,129
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,363
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Follow up,,1435
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,No Pneumonia,,10905
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Death reported,,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea total,,10602
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,10537
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,275
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,14620
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,105816
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total ARI Treated,,40076
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2983
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,2600
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,44
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,485
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Follow up,,1274
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,No Pneumonia,,36591
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Death reported,,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea total,,24571
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,20372
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,651
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS Expenditure,,29787
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Zinc Expenditure,,143924
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total ARI Treated,,43844
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,7950
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,7939
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,94
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,335
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Follow up,,424
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,No Pneumonia,,35468
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Death reported,,5
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea total,,21074
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,20573
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,110
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS Expenditure,,24114
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Zinc Expenditure,,205770
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total ARI Treated,,47231
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,6096
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Followup,5834
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,10
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,64
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Follow up,,572
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,No Pneumonia,,38454
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Death reported,,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea total,,23902
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ORS & Jinc Treatment,,21905
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea Cases Treatment,,84
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ORS Expenditure,,31011
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Zinc Expenditure,,230441
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total ARI Treated,,34352
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,5407
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Followup,5333
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,28
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,164
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Follow up,,455
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,No Pneumonia,,28571
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Death reported,,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea total,,16666
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,ORS & Jinc Treatment,,16316
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea Cases Treatment,,135
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,ORS Expenditure,,20723
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Zinc Expenditure,,139966
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total ARI Treated,,54458
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,7167
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Followup,6887
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,66
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,331
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Follow up,,1854
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,No Pneumonia,,46984
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Death reported,,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea total,,19992
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,ORS & Jinc Treatment,,18707
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea Cases Treatment,,752
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,ORS Expenditure,,23566
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Zinc Expenditure,,171323
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total ARI Treated,,24881
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,5980
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Followup,5633
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,55
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,200
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Follow up,,847
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,No Pneumonia,,13639
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Death reported,,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea total,,12225
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,ORS & Jinc Treatment,,11930
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea Cases Treatment,,165
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,ORS Expenditure,,17183
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Zinc Expenditure,,114015
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total ARI Treated,,19440
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2742
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Followup,2353
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,11
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,98
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Follow up,,192
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,No Pneumonia,,16698
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Death reported,,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea total,,11801
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,ORS & Jinc Treatment,,11403
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea Cases Treatment,,396
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,ORS Expenditure,,14186
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Zinc Expenditure,,107528
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total ARI Treated,,13883
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,3453
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Followup,2633
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,82
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,558
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Follow up,,1381
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,No Pneumonia,,10034
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Death reported,,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Diahhorea total,,9539
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,ORS & Jinc Treatment,,8979
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Diahhorea Cases Treatment,,1173
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,ORS Expenditure,,14673
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Zinc Expenditure,,79059
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Total ARI Treated,,11799
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1773
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Followup,1281
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,112
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,715
