District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Disable,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Senior Citizen,133
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,FCHV,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHC,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,188
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Poor,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Disable,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Senior Citizen,338
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,FCHV,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHC,,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,1806
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Poor,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Disable,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Senior Citizen,348
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,FCHV,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC,,952
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Poor,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Disable,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Senior Citizen,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,FCHV,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC,,106
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,263
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Poor,195
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Disable,42
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Senior Citizen,76
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,FCHV,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,4
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Poor,2
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Disable,3
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Senior Citizen,53
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,FCHV,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,81
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Poor,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Disable,8
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Senior Citizen,109
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,FCHV,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,,150
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Poor,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Disable,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Senior Citizen,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,FCHV,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,,211
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Ultrapoor Destitute,585
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Poor,4
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Disable,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Senior Citizen,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,FCHV,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,,21
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,PHC,,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,PHC,,508
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,48
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Poor,214
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Disable,13
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,84
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hospital,FCHV,19
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,PHC,,466
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,PHC,,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,204
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Disable,2
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,193
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,PHC,,98
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hospital,Poor,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hospital,Disable,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hospital,FCHV,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,PHC,,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,124
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Poor,80
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Disable,4
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Senior Citizen,482
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,FCHV,5
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,PHC,,326
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,PHC,,129
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,1
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,1
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,1
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,PHC,,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,PHC,,13
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,PHC,,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,61
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,11
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,139
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,PHC,,15
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,49
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Poor,57
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Disable,1
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Senior Citizen,10
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,FCHV,4
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,PHC,,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,551
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,7
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,40
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,2
Dhading,Bagmati,Hill,Central,2068/69,2011/12,PHC,,263
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,PHC,,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,PHC,,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Bara,Narayani,Terai,Central,2068/69,2011/12,PHC,,255
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,PHC,,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,PHC,,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,185
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,109
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,4
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,453
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,16
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,PHC,,121
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,17
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,54
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,7
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,182
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,2
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,PHC,,30
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,1685
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,7
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,336
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,1
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,PHC,,0
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,624
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,13
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,237
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,1
Syangja,Gandaki,Hill,Western,2068/69,2011/12,PHC,,73
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,PHC,,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Poor,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Disable,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,FCHV,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,PHC,,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,22
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Poor,64
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Disable,13
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Senior Citizen,66
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,FCHV,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,PHC,,70
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,PHC,,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,222
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Disable,1
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,267
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,PHC,,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,PHC,,605
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,774
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Disable,317
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,85
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,FCHV,23
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,PHC,,177
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,8
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Poor,14
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Disable,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,70
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,PHC,,19
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,5
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Poor,7
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Disable,0
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,FCHV,1
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,PHC,,104
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,80
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Poor,65
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Disable,4
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Senior Citizen,70
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,FCHV,6
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,PHC,,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Poor,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Disable,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,FCHV,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,PHC,,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,15
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,4
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,PHC,,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,239
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Poor,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Disable,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Senior Citizen,223
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,FCHV,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,PHC,,221
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,233
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Poor,61
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Disable,5
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Senior Citizen,40
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,FCHV,2
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,PHC,,371
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Poor,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Disable,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Senior Citizen,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,FCHV,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,PHC,,0
