District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Tuberculosis,59
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Rubella,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mumps,640
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chicken pox,235
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hepatitis B,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Measles,237
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Diptheria,6
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Whooping Cough,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Neonatal Tetanus,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Tetanus,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Tuberculosis,32
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Rubella,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mumps,1086
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Chicken pox,144
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hepatitis B,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Measles,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Diptheria,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Whooping Cough,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Neonatal Tetanus,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tetanus,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tuberculosis,27
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Rubella,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mumps,335
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Chicken pox,116
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hepatitis B,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Measles,24
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diptheria,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Whooping Cough,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal Tetanus,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tetanus,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tuberculosis,145
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),23
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Rubella,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mumps,603
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Chicken pox,141
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hepatitis B,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Measles,52
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diptheria,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Whooping Cough,12
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal Tetanus,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tetanus,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tuberculosis,17
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Rubella,30
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mumps,784
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Chicken pox,319
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hepatitis B,3
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Measles,21
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diptheria,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Whooping Cough,23
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal Tetanus,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tetanus,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tuberculosis,218
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Rubella,1
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mumps,847
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Chicken pox,296
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hepatitis B,3
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Measles,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diptheria,2
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Whooping Cough,20
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Neonatal Tetanus,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tetanus,3
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tuberculosis,100
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),2
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rubella,3
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mumps,451
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chicken pox,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hepatitis B,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Measles,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diptheria,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Whooping Cough,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Neonatal Tetanus,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tetanus,24
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tuberculosis,225
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Acute Flacid Paralysis (AFP),3
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rubella,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mumps,485
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chicken pox,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hepatitis B,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Measles,22
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Diptheria,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Whooping Cough,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Neonatal Tetanus,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Tetanus,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Tuberculosis,314
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),30
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Rubella,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mumps,141
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Chicken pox,46
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hepatitis B,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Measles,76
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Diptheria,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Whooping Cough,11
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Neonatal Tetanus,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Tetanus,15
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Tuberculosis,593
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),4
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Rubella,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mumps,363
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Chicken pox,150
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hepatitis B,2
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Measles,115
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Diptheria,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Whooping Cough,111
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Neonatal Tetanus,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Tetanus,11
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Tuberculosis,614
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),14
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Rubella,89
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Mumps,532
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Chicken pox,174
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hepatitis B,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Measles,310
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Diptheria,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Whooping Cough,17
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Neonatal Tetanus,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Tetanus,9
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Tuberculosis,207
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),24
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Rubella,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Mumps,444
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Chicken pox,45
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hepatitis B,3
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Measles,69
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Diptheria,15
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Whooping Cough,26
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Neonatal Tetanus,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Tetanus,7
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Tuberculosis,42
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Rubella,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Mumps,884
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Chicken pox,99
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hepatitis B,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Measles,40
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Diptheria,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Whooping Cough,22
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Neonatal Tetanus,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Tetanus,1
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Tuberculosis,141
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),4
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Rubella,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Mumps,446
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Chicken pox,84
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hepatitis B,9
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Measles,188
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Diptheria,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Whooping Cough,18
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Neonatal Tetanus,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Tetanus,1
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Tuberculosis,40
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Rubella,6
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Mumps,729
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Chicken pox,325
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hepatitis B,17
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Measles,153
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Diptheria,1
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Whooping Cough,4
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Neonatal Tetanus,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Tetanus,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Tuberculosis,116
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),1
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Rubella,49
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Mumps,563
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Chicken pox,171
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hepatitis B,1
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Measles,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Diptheria,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Whooping Cough,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Neonatal Tetanus,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Tetanus,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Tuberculosis,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Rubella,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Mumps,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Chicken pox,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hepatitis B,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Measles,150
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Diptheria,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Whooping Cough,88
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Neonatal Tetanus,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Tetanus,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Tuberculosis,196
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Rubella,4
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Mumps,171
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Chicken pox,196
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hepatitis B,5
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Measles,264
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Diptheria,46
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Whooping Cough,162
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Neonatal Tetanus,2
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Tetanus,90
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Tuberculosis,2598
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),43
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Rubella,43
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Mumps,427
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Chicken pox,506
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hepatitis B,917
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Measles,90
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Diptheria,3
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Whooping Cough,144
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Neonatal Tetanus,1
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Tetanus,6
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Tuberculosis,63
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),6
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Rubella,5
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Mumps,382
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Chicken pox,121
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hepatitis B,10
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Measles,1
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Diptheria,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Whooping Cough,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Neonatal Tetanus,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Tetanus,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Tuberculosis,3
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Rubella,1
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Mumps,60
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Chicken pox,71
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hepatitis B,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Measles,58
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Diptheria,1
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Whooping Cough,49
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Neonatal Tetanus,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Tetanus,2
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Tuberculosis,233
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),3
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Rubella,70
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Mumps,1225
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Chicken pox,254
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hepatitis B,17
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Measles,71
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Diptheria,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Whooping Cough,1
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Neonatal Tetanus,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Tetanus,1
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Tuberculosis,263
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Acute Flacid Paralysis (AFP),6
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Rubella,3
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Mumps,770
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Chicken pox,315
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hepatitis B,7
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Measles,26
