District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Postpartum Eclampsia,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Prolonged Labour,7
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Obstructed Labour,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Ruptured Uterus,4
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Postpartum Sepsis,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Retained Placenta,12
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Complicatiob\ns/ Condition,236
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Abortion Complications,44
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Heamorrhage:Antepartum,5
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Heamorrhage: Post-partum,6
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Ectopic pregnancy,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Pregnancy included Hypertension (PHI),5
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hyperemesis Grivaduram,2
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Anteparturm Eclampsia,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Postpartum Eclampsia,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Prolonged Labour,12
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Obstructed Labour,8
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Ruptured Uterus,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Postpartum Sepsis,9
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Retained Placenta,28
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Complicatiob\ns/ Condition,71
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Abortion Complications,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Heamorrhage:Antepartum,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Heamorrhage: Post-partum,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Ectopic pregnancy,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pregnancy included Hypertension (PHI),1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hyperemesis Grivaduram,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Anteparturm Eclampsia,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Postpartum Eclampsia,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prolonged Labour,21
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Obstructed Labour,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Ruptured Uterus,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Postpartum Sepsis,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Retained Placenta,55
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Complicatiob\ns/ Condition,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Abortion Complications,11
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Heamorrhage:Antepartum,11
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Heamorrhage: Post-partum,19
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Ectopic pregnancy,2
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pregnancy included Hypertension (PHI),0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hyperemesis Grivaduram,8
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Anteparturm Eclampsia,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Postpartum Eclampsia,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prolonged Labour,16
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Obstructed Labour,7
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Ruptured Uterus,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Postpartum Sepsis,20
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Retained Placenta,53
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Complicatiob\ns/ Condition,13
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Abortion Complications,45
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Heamorrhage:Antepartum,33
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Heamorrhage: Post-partum,27
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Ectopic pregnancy,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pregnancy included Hypertension (PHI),52
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hyperemesis Grivaduram,104
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Anteparturm Eclampsia,6
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Postpartum Eclampsia,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prolonged Labour,44
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Obstructed Labour,3
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Ruptured Uterus,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Postpartum Sepsis,3
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Retained Placenta,53
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Complicatiob\ns/ Condition,31
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Abortion Complications,59
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Heamorrhage:Antepartum,40
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Heamorrhage: Post-partum,40
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Ectopic pregnancy,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Pregnancy included Hypertension (PHI),62
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hyperemesis Grivaduram,15
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Anteparturm Eclampsia,5
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Postpartum Eclampsia,10
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prolonged Labour,26
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Obstructed Labour,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Ruptured Uterus,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Postpartum Sepsis,12
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Retained Placenta,5
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Complicatiob\ns/ Condition,76
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Abortion Complications,52
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Heamorrhage:Antepartum,23
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Heamorrhage: Post-partum,30
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Ectopic pregnancy,5
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Pregnancy included Hypertension (PHI),38
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hyperemesis Grivaduram,95
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Anteparturm Eclampsia,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Postpartum Eclampsia,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prolonged Labour,6
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Obstructed Labour,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Ruptured Uterus,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Postpartum Sepsis,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Retained Placenta,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Complicatiob\ns/ Condition,58
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Abortion Complications,74
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Heamorrhage:Antepartum,16
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Heamorrhage: Post-partum,9
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Ectopic pregnancy,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Pregnancy included Hypertension (PHI),2
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hyperemesis Grivaduram,24
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Anteparturm Eclampsia,16
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Postpartum Eclampsia,3
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Prolonged Labour,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Obstructed Labour,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Ruptured Uterus,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Postpartum Sepsis,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Retained Placenta,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Complicatiob\ns/ Condition,22
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Abortion Complications,11
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Heamorrhage:Antepartum,102
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Heamorrhage: Post-partum,134
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Ectopic pregnancy,10
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Pregnancy included Hypertension (PHI),47
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hyperemesis Grivaduram,21
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Anteparturm Eclampsia,15
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Postpartum Eclampsia,18
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Prolonged Labour,99
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Obstructed Labour,25
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Ruptured Uterus,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Postpartum Sepsis,5
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Retained Placenta,29
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Complicatiob\ns/ Condition,74
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Abortion Complications,104
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Heamorrhage:Antepartum,33
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Heamorrhage: Post-partum,58
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Ectopic pregnancy,1
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Pregnancy included Hypertension (PHI),11
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hyperemesis Grivaduram,11
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Anteparturm Eclampsia,11
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Postpartum Eclampsia,8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Prolonged Labour,19
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Obstructed Labour,10
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Ruptured Uterus,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Postpartum Sepsis,1
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Retained Placenta,13
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Complicatiob\ns/ Condition,44
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Abortion Complications,52
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Heamorrhage:Antepartum,10
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Heamorrhage: Post-partum,10
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Ectopic pregnancy,3
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Pregnancy included Hypertension (PHI),5
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hyperemesis Grivaduram,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Anteparturm Eclampsia,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Postpartum Eclampsia,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Prolonged Labour,11
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Obstructed Labour,2
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Ruptured Uterus,3
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Postpartum Sepsis,2
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Retained Placenta,39
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Other Complicatiob\ns/ Condition,4
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Abortion Complications,7
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Heamorrhage:Antepartum,14
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Heamorrhage: Post-partum,19
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Ectopic pregnancy,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Pregnancy included Hypertension (PHI),5
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hyperemesis Grivaduram,1
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Anteparturm Eclampsia,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Postpartum Eclampsia,2
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Prolonged Labour,5
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Obstructed Labour,1
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Ruptured Uterus,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Postpartum Sepsis,2
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Retained Placenta,3
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Other Complicatiob\ns/ Condition,7
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Abortion Complications,20
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Heamorrhage:Antepartum,7
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Heamorrhage: Post-partum,8
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Ectopic pregnancy,3
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Pregnancy included Hypertension (PHI),5
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hyperemesis Grivaduram,6
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Anteparturm Eclampsia,2
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Postpartum Eclampsia,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Prolonged Labour,3
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Obstructed Labour,14
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Ruptured Uterus,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Postpartum Sepsis,4
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Retained Placenta,30
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Other Complicatiob\ns/ Condition,69
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Abortion Complications,52
