District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,208
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,0
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Amoe biasis,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,ÂµF. Protein,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,PSA,457
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Ferritine,457
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Cysticercosis,483
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Brucella,25
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Thyroglobulin,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Electrophoresis,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,B.HCG,8
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,CA 15.3,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,K-39|Total,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,JE|Total,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Dengue|Total,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,187
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,10
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,1
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Amoe biasis,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,ÂµF. Protein,437
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,PSA,7
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Ferritine,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Cysticercosis,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Brucella,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Thyroglobulin,16
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Electrophoresis,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,B.HCG,844
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,CA 15.3,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,K-39|Total,44
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,K-39.1|+ Ve,1
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,JE|Total,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Dengue|Total,6
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,3035
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,12
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,5
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Amoe biasis,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,ÂµF. Protein,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,PSA,14
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Ferritine,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Cysticercosis,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Brucella,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Thyroglobulin,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Electrophoresis,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,B.HCG,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,CA 15.3,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,K-39|Total,460
Morang,Kosi,Terai,Eastern,2069/70,2012/13,K-39.1|+ Ve,32
Morang,Kosi,Terai,Eastern,2069/70,2012/13,JE|Total,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Dengue|Total,4
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,5400
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,95
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,12
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Amoe biasis,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,ÂµF. Protein,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,PSA,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Ferritine,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Cysticercosis,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Brucella,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Thyroglobulin,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Electrophoresis,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,B.HCG,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,CA 15.3,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,K-39|Total,54
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,K-39.1|+ Ve,1
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,JE|Total,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Dengue|Total,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,238
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,32
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,4
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Amoe biasis,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,ÂµF. Protein,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,PSA,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Ferritine,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Cysticercosis,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Brucella,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Thyroglobulin,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Electrophoresis,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,B.HCG,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,CA 15.3,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,K-39|Total,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,JE|Total,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Dengue|Total,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Amoe biasis,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,ÂµF. Protein,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,PSA,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Ferritine,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Cysticercosis,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Brucella,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Thyroglobulin,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Electrophoresis,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,B.HCG,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,CA 15.3,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,K-39|Total,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,JE|Total,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Dengue|Total,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,6
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Amoe biasis,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,ÂµF. Protein,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,PSA,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Ferritine,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Cysticercosis,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Brucella,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Thyroglobulin,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Electrophoresis,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,B.HCG,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,CA 15.3,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,K-39|Total,4
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,JE|Total,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Dengue|Total,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,42
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Amoe biasis,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,ÂµF. Protein,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,PSA,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Ferritine,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Cysticercosis,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Brucella,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Thyroglobulin,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Electrophoresis,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,B.HCG,7
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,CA 15.3,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,K-39|Total,1
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,JE|Total,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Dengue|Total,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,11
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,3
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Amoe biasis,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,ÂµF. Protein,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,PSA,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Ferritine,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Cysticercosis,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Brucella,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Thyroglobulin,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Electrophoresis,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,B.HCG,15
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,CA 15.3,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,K-39|Total,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,JE|Total,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Dengue|Total,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Amoe biasis,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,ÂµF. Protein,49
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,PSA,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Ferritine,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Cysticercosis,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Brucella,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Thyroglobulin,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Electrophoresis,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,B.HCG,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,CA 15.3,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,K-39|Total,62
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,K-39.1|+ Ve,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,JE|Total,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Dengue|Total,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,97
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,3
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Amoe biasis,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,ÂµF. Protein,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,PSA,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Ferritine,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Cysticercosis,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Brucella,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Thyroglobulin,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Electrophoresis,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,B.HCG,115
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,CA 15.3,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,K-39|Total,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,JE|Total,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Dengue|Total,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Amoe biasis,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,ÂµF. Protein,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,PSA,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Ferritine,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Cysticercosis,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Brucella,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Thyroglobulin,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Electrophoresis,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,B.HCG,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,CA 15.3,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,K-39|Total,317
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,K-39.1|+ Ve,8
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,JE|Total,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Dengue|Total,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,597
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,53
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,6
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Amoe biasis,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,ÂµF. Protein,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,PSA,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Ferritine,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Cysticercosis,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Brucella,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Thyroglobulin,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Electrophoresis,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,B.HCG,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,CA 15.3,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,K-39|Total,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,K-39.1|+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,JE|Total,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Dengue|Total,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Amoe biasis,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,ÂµF. Protein,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,PSA,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Ferritine,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Cysticercosis,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Brucella,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Thyroglobulin,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Electrophoresis,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,B.HCG,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,CA 15.3,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,K-39|Total,635
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,K-39.1|+ Ve,47
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,JE|Total,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,JE.1|+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Dengue|Total,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Dengue.1|+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Rapid MP Test|Total|+ Ve,1466
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Rapid MP Test.1|+ve|PV,15
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Rapid MP Test.2|+ve|PF,11
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Amoe biasis,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,ÂµF. Protein,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,PSA,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Ferritine,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Cysticercosis,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Brucella,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Thyroglobulin,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Electrophoresis,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,B.HCG,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,CA 15.3,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,K-39|Total,193
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,K-39.1|+ Ve,2
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,JE|Total,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,JE.1|+ Ve,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Dengue|Total,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Dengue.1|+ Ve,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Rapid MP Test|Total|+ Ve,39
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Rapid MP Test.1|+ve|PV,1
