District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,43548
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,2
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,2
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,24
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,13499
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,5
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,5
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,10
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,10
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,120
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,46496
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,13
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,13
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,25345
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,4
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,4
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,48
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,25361
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,48
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,56
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,6
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,6
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,72
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,24902
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,72
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,72
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,73045
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,6
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,6
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,72
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,112033
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,18
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,29
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,6
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,6
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,72
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,93644
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,18
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,33
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,2
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,24
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,233193
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,7
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,7
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,84
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,121973
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,75
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,78
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,10
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,10
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,120
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,135346
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,92
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,93
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,50531
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,5
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,5
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,60
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,79635
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,7
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,7
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,84
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,115899
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,2
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,17
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,59526
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,2
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,2
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,24
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,19566
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,17
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,39
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,19
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,19
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,228
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,82057
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,95
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,95
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,26339
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,2
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,2
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,24
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,9724
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,15
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,15
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,180
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,58959
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,30993
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,15134
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,14
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,187
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,79547
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,40122
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,36
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,23853
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,9
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,9
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,108
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,51237
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,21364
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,2
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,2
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,24
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,21452
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,13
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,13
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,9
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,9
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,108
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,43101
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,51
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,54
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,11
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,13855
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,5750
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,4
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,108
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,62971
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,5
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,11
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,36502
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,2
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,2
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,23
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,13019
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,3
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,3
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,15
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,9
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,144
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,53407
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,2
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,24
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,58678
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,1
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,1
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,12
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,21753
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,9
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,9
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,108
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,69299
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,12
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,63702
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,48
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,48658
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Health Post,Number of visits,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Health Post,Current Month Received Reports,Number of visits,9
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Health Post,Total No. of Reports Received,Number of visits,108
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Health Post,Service Provided to Total Patients (New+Old),Number of visits,88746
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Total Institution Supervised,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Health Post,Integrated Supervision ,Number of visits,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Hospital,,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Current Month Received Reports,,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Total No. of Reports Received,,24
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Service Provided to Total Patients (New+Old),,44905
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of PHCC,,4
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Current Month Received Reports,,4
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Total No. of Reports Received,,48
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Service Provided to Total Patients (New+Old),,55266
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Total Institution Supervised,5
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHCC/HC,Integrated Supervision ,Number of visits,5
