District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Total,OPD,133848
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Total,Emergency,1695
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Total,Indoor,92
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Total,Refer,1098
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Total,Total,136733
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,11246
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,115633
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,HP/SHP,Refer,383
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHC,>60 Yrs,3182
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHC,<60 Yrs,19569
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,OPD,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Emergency,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Indoor,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Hospital,Refer,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHC,OPD,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHC,Emergency,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHC,Indoor,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PHC,Refer,3
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,HP/SHP,OPD,126879
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total,OPD,126879
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total,Emergency,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total,Indoor,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total,Refer,386
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total,Total,127265
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,33403
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,564049
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,HP/SHP,Refer,1688
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHC,>60 Yrs,10117
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHC,<60 Yrs,69699
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,OPD,10089
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,Emergency,676
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,Indoor,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Hospital,Refer,137
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHC,OPD,29156
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHC,Emergency,316
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHC,Indoor,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PHC,Refer,379
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,HP/SHP,OPD,597452
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total,OPD,636697
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total,Emergency,992
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total,Indoor,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total,Refer,2204
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total,Total,639893
Morang,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,27299
Morang,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,298543
Morang,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,Refer,6515
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHC,>60 Yrs,11872
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHC,<60 Yrs,147111
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,OPD,13802
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Emergency,1251
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Indoor,91
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Refer,118
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHC,OPD,53378
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHC,Emergency,4577
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHC,Indoor,614
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PHC,Refer,520
Morang,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,OPD,325842
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total,OPD,393022
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total,Emergency,5828
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total,Indoor,705
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total,Refer,7153
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total,Total,406708
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,34198
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,441330
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,Refer,2073
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHC,>60 Yrs,6411
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHC,<60 Yrs,56565
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,OPD,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Emergency,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Indoor,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Hospital,Refer,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHC,OPD,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHC,Emergency,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHC,Indoor,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PHC,Refer,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,HP/SHP,OPD,475528
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total,OPD,475528
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total,Emergency,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total,Indoor,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total,Refer,2073
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total,Total,477601
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,49811
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,78604
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,Refer,158
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHC,>60 Yrs,8868
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHC,<60 Yrs,6400
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,OPD,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Emergency,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Indoor,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Refer,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHC,OPD,16097
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Emergency,1396
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Indoor,129
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Refer,10
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,OPD,128415
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total,OPD,144512
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total,Emergency,1396
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total,Indoor,129
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total,Refer,168
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total,Total,146205
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,26948
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,47354
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,Refer,1441
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHC,>60 Yrs,3496
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHC,<60 Yrs,4632
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,OPD,4029
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Emergency,521
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Indoor,722
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Refer,52
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHC,OPD,2558
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Emergency,143
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Indoor,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Refer,6
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,OPD,74302
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total,OPD,80889
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total,Emergency,664
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total,Indoor,722
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total,Refer,1499
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total,Total,83774
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,11636
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,106724
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,HP/SHP,Refer,1890
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHC,>60 Yrs,1212
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHC,<60 Yrs,10159
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,OPD,1755
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Emergency,397
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Indoor,533
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hospital,Refer,89
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHC,OPD,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHC,Emergency,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHC,Indoor,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PHC,Refer,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,HP/SHP,OPD,118360
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total,OPD,120115
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total,Emergency,397
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total,Indoor,533
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total,Refer,1979
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total,Total,123024
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,15125
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,153926
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,Refer,235
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC,>60 Yrs,3086
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC,<60 Yrs,17985
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,OPD,16092
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Emergency,1846
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Indoor,2154
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hospital,Refer,42
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC,OPD,19060
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Emergency,1327
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Indoor,952
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC,Refer,34
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,HP/SHP,OPD,169051
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total,OPD,204203
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total,Emergency,3173
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total,Indoor,3106
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total,Refer,311
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total,Total,210793
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,9039
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,80867
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,HP/SHP,Refer,2819
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC,>60 Yrs,1032
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC,<60 Yrs,7835
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,OPD,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Emergency,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Indoor,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hospital,Refer,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC,OPD,4372
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC,Emergency,313
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC,Indoor,106
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC,Refer,15
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,HP/SHP,OPD,89906
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total,OPD,94278
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total,Emergency,313
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total,Indoor,106
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total,Refer,2834
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total,Total,97531
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,16270
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,156425
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,Refer,666
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,>60 Yrs,2346
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,<60 Yrs,5982
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,OPD,2215
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Emergency,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Indoor,576
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Refer,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,OPD,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Emergency,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Indoor,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Refer,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,OPD,172695
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,OPD,174910
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Emergency,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Indoor,576
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Refer,667
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Total,176163
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,18086
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,156582
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,Refer,1638
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,>60 Yrs,930
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,<60 Yrs,11716
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,OPD,811
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Emergency,280
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Indoor,62
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Refer,25
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,OPD,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Emergency,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Indoor,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Refer,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,OPD,174668
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,OPD,175479
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Emergency,280
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Indoor,62
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Refer,1663
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Total,177484
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,16289
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,170617
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,Refer,22
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,>60 Yrs,3453
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,<60 Yrs,18582
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,OPD,3499
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Emergency,264
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Indoor,198
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hospital,Refer,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,OPD,2938
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Emergency,294
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Indoor,150
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC,Refer,50
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,HP/SHP,OPD,186906
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,OPD,193343
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Emergency,558
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Indoor,348
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Refer,72
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total,Total,194321
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,43891
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,422106
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,Refer,3306
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,>60 Yrs,3946
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,<60 Yrs,17705
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,OPD,10400
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Emergency,3
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Indoor,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Refer,107
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,OPD,17366
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,Emergency,412
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,Indoor,211
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,Refer,94
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,OPD,465997
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,OPD,493763
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Emergency,415
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Indoor,211
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Refer,3507
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Total,497896
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,>60 Yrs,39308
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,<60 Yrs,413817
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,Refer,1794
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,>60 Yrs,5287
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,<60 Yrs,31623
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,OPD,17382
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Emergency,8928
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Indoor,591
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hospital,Refer,107
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,OPD,11883
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,Emergency,366
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,Indoor,21
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,PHC,Refer,36
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,HP/SHP,OPD,453125
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,OPD,482390
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Emergency,9294
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Indoor,612
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Refer,1937
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total,Total,494233
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,HP/SHP,>60 Yrs,52238
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,HP/SHP,<60 Yrs,362071
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,HP/SHP,Refer,2231
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,PHC,>60 Yrs,17713
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,PHC,<60 Yrs,47410
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,OPD,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Emergency,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Indoor,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hospital,Refer,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,PHC,OPD,7669
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,PHC,Emergency,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,PHC,Indoor,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,PHC,Refer,42
