District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,2
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Female,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Male,2
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Slide Collection,ACD,,1335
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Slide Collection,PCDH,,6958
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Slide Collection,Total,,8293
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Examined,RDTs,,2939
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Examined,Microscope,,5388
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Examined,Total,,8327
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Positive Cases,RDTs,,60
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Positive Cases,Microscope,,149
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Positive Cases,Total,,209
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Treatment Total,,,209
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,12
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,78
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,13
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,79
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,7
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,24
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Imported,Total,Female,7
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,PV Imported,Total,Male,24
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Slide Collection,ACD,,488
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Slide Collection,PCDH,,9710
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Slide Collection,Total,,10198
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Examined,RDTs,,2198
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Examined,Microscope,,8330
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Examined,Total,,10528
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Positive Cases,RDTs,,28
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Positive Cases,Microscope,,32
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Positive Cases,Total,,60
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Treatment Total,,,60
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,1
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,12
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,17
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,12
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,17
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,1
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,7
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Total,Female,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Total,Male,8
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Slide Collection,ACD,,4
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Slide Collection,PCDH,,2599
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Slide Collection,Total,,2603
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Examined,RDTs,,47
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Examined,Microscope,,1160
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Examined,Total,,1207
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Positive Cases,RDTs,,10
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Positive Cases,Microscope,,7
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Positive Cases,Total,,17
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Treatment Total,,,17
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,1
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,3
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,1
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,3
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,5
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Total,Female,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,PV Imported,Total,Male,5
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,ACD,,514
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,PCDH,,539
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,Total,,1053
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Examined,RDTs,,13
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Examined,Microscope,,1040
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Examined,Total,,1053
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,RDTs,,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,Microscope,,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,Total,,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Treatment Total,,,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Female,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,ACD,,5
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,PCDH,,206
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,Total,,211
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Examined,RDTs,,37
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Examined,Microscope,,144
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Examined,Total,,181
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,RDTs,,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,Microscope,,9
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,Total,,9
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Treatment Total,,,9
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Slide Collection,ACD,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Slide Collection,PCDH,,503
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Slide Collection,Total,,503
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Examined,RDTs,,501
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Examined,Microscope,,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Examined,Total,,503
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Positive Cases,RDTs,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Positive Cases,Microscope,,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Positive Cases,Total,,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Treatment Total,,,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Imported,Total,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,PV Imported,Total,Male,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,ACD,,52
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,PCDH,,935
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Slide Collection,Total,,987
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Examined,RDTs,,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Examined,Microscope,,886
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Examined,Total,,887
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,RDTs,,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,Microscope,,12
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Positive Cases,Total,,12
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Treatment Total,,,9
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Female,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Male,3
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Slide Collection,ACD,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Slide Collection,PCDH,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Slide Collection,Total,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Examined,RDTs,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Examined,Microscope,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Examined,Total,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Positive Cases,RDTs,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Positive Cases,Microscope,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Positive Cases,Total,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Treatment Total,,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Imported,Total,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PV Imported,Total,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Slide Collection,ACD,,19
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Slide Collection,PCDH,,106
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Slide Collection,Total,,125
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Examined,RDTs,,56
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Examined,Microscope,,54
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Examined,Total,,110
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Positive Cases,RDTs,,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Positive Cases,Microscope,,6
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Positive Cases,Total,,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Treatment Total,,,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Imported,Under 5 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Female,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Imported,5 Years & Above,Male,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Female,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Imported,Total,Male,16
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Slide Collection,ACD,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Slide Collection,PCDH,,4
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Slide Collection,Total,,4
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Examined,RDTs,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Examined,Microscope,,4
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Examined,Total,,4
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Positive Cases,RDTs,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Positive Cases,Microscope,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Positive Cases,Total,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Treatment Total,,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pregnant Women Treatment,,,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,Under 5 Years,Male,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,5 Years & Above,Male,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PV Indigenous,Total,Female,0
