District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,1003525
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,52232
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,162818
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Iron Tablet Distribution,,396812
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,50087
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,1st,13435
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,9251
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,8150
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,5279
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,5575
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,7395
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,6194
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,6342
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,1865
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,167
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,1828000
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,50646
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,205908
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Iron Tablet Distribution,,505922
Morang,Kosi,Terai,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,35823
Morang,Kosi,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,1st,11090
Morang,Kosi,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,12630
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,12050
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,5654
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,6625
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,11043
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,12257
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,21451
Morang,Kosi,Terai,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,3039
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,508
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,2197400
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,40057
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,285531
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Iron Tablet Distribution,,800549
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,41371
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,1st,7059
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,15080
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,10779
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,6452
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,9195
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,10966
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,11889
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,12099
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,2809
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,106
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,618800
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,7117
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,33406
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Iron Tablet Distribution,,53869
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,8948
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,1st,2626
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,958
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,1961
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,897
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,3264
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,1795
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,1911
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,1949
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,832
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,201
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,1497274
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,2478
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,25307
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Iron Tablet Distribution,,4300
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,5674
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,1st,872
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,613
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,519
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,243
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,2895
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,465
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,375
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,322
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,525
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,110
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,3083
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,21225
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Iron Tablet Distribution,,37305
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,4411
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ANC Services Confirm,1st,709
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,768
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,896
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,309
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,1706
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,858
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,654
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,646
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,763
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,143
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,8042567
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,8636
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,77617
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Iron Tablet Distribution,,112356
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,13967
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,1st,2050
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,1318
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,1854
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,854
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,6788
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,1602
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,1293
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,1246
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,2582
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,384
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,2978962
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,1859
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,17888
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Iron Tablet Distribution,,34103
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,6129
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ANC Services Confirm,1st,1089
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,823
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,733
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,318
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,1642
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,655
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,637
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,541
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,344
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,53
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,470255
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,6526
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,30765
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron Tablet Distribution,,92035
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,9595
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,1st,1799
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,1047
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,1393
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,853
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,6731
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,1143
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,1107
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,909
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,1670
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,234
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,2153367
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,6003
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,46496
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron Tablet Distribution,,86575
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,11607
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,1st,2497
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,1417
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,1786
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,831
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,6704
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,1550
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,1404
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,1173
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,2485
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,267
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,14495
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,67444
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron Tablet Distribution,,178844
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,19595
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,1st,4200
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,3182
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,3454
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,1312
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,4214
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,2999
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,2617
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,2419
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,1728
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,227
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,1130060
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,20483
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,252307
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Iron Tablet Distribution,,504196
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,34748
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,1st,7530
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,5336
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,7842
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,4420
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,10872
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,7713
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,7571
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,7068
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,4895
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,301
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,1759159
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Pills Distribution (Cycle),,19250
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Condom Distribution to (Pcs),,303104
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Iron Tablet Distribution,,676471
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS Distribution (Pkts),,24747
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,1st,10206
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ANC Services Confirm,4 Times,9850
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,8352
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,4340
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mothers Group Meeting,4 Times,10420
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,7935
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,7510
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,7419
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,3425
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Loan Received (Persons),7 Days,394
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,4626272
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Pills Distribution (Cycle),,9425
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Condom Distribution to (Pcs),,185969
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Iron Tablet Distribution,,455601
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ORS Distribution (Pkts),,32010
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ANC Services Confirm,1st,10920
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ANC Services Confirm,4 Times,7788
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Confirm no Neonatsl bath within 24 hours,4 Times,9534
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Reffer  Cough Patients (2 weeks) to HFs,4 Times,3517
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mothers Group Meeting,4 Times,8990
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Confirmed Breast Feeding withn 1 hour,4 Times,8715
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),3 Days,17004
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Neonatal and Postnatal Mother (Vitis/Check),7 Days,7730
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,FCHV Participated in PHCC/ORC,7 Days,3648
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Loan Received (Persons),7 Days,96
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Investment by Fund (Rs),7 Days,1066600
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Pills Distribution (Cycle),,22470
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Condom Distribution to (Pcs),,227100
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Iron Tablet Distribution,,512909
