District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,7147
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,4416
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,202
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,1591
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,1722
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),1549
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,3064
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,73
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,140
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Communicable,STD/STI,2895
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,41
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Communicable,Leprosy,176
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,7
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,23150
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,25124
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,12792
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,506
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,9101
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,6995
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),10440
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,13190
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,481
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,705
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,STD/STI,959
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,21
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,Leprosy,77
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,203
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,30757
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,29791
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,11237
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,401
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,9816
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,6144
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),14939
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,3714
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,253
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,420
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,STD/STI,208
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,1
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,Leprosy,32
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,35009
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,29285
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,14377
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,277
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,3348
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,5924
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),4813
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,2436
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,80
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,87
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,STD/STI,165
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,Leprosy,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,7248
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,6885
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,4526
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,47
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,2745
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,1699
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),1621
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,1639
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,10
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,37
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,STD/STI,145
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,2
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,Leprosy,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,4965
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,6383
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,2448
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,82
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,2286
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,1339
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),1342
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,1347
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,275
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,48
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Communicable,STD/STI,81
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Communicable,Leprosy,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,7834
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,6356
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,4407
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,80
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,610
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,1952
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),1962
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,231
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,44
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,74
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,STD/STI,133
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,Leprosy,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,10567
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,7375
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,5788
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,150
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,2807
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,3794
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),2544
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,2073
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,720
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,327
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Communicable,STD/STI,14
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Communicable,Leprosy,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,26
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,8258
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,10338
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,3406
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,134
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,2678
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,3028
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),2674
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,385
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,77
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,155
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,STD/STI,28
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,Leprosy,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,14844
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,15016
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,5558
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,111
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,2593
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,3093
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),2463
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,1381
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,44
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,245
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,STD/STI,182
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,Leprosy,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,8
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,9992
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,8973
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,6586
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,410
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,2964
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,3587
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),2950
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,895
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,31
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,137
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,STD/STI,782
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,22
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,Leprosy,42
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,9442
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,7820
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,5018
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,370
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,3125
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,2750
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),2968
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,1448
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,159
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,241
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,STD/STI,974
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,Leprosy,27
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,27031
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,18836
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,8262
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,201
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,10523
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,8446
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),5889
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,5941
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,93
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,183
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,STD/STI,309
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,HIV/AIDS,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,Leprosy,53
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Communicable,Confirmed Meningitis,26
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,29700
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,26019
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Pneumonia,9754
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,307
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Bronchitis,9873
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Asthama,8192
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),5483
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,3071
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,82
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,120
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,STD/STI,562
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,HIV/AIDS,1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,Leprosy,302
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,Confirmed Meningitis,2
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,34361
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,23597
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Pneumonia,9952
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,412
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Bronchitis,10998
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Asthama,11120
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),4826
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,5214
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,172
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,243
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,STD/STI,1856
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,HIV/AIDS,20
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,Leprosy,55
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,Confirmed Meningitis,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,24232
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,20923
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Pneumonia,7755
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Sever Pneumonia,267
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Bronchitis,10040
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Asthama,10275
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Urinary Track Infections (UTI),6401
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Viral Influnenza,2692
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) male,133
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Reproductive Tract Infection (RTI) female,398
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,STD/STI,795
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,HIV/AIDS,59
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,Leprosy,79
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Communicable,Confirmed Meningitis,3
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,ARI/Lower respiratory tract Infection,25794
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Upper respiratory tract Infection,27289
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Other Infectious Disease,Pneumonia,9478
