District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,17
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,171
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Follow up,,429
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,No Pneumonia,,2649
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Death reported,,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Diahhorea total,,3192
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,2855
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,50
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,6086
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,26795
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Total ARI Treated,,10721
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2676
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,2330
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,25
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,65
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Follow up,,512
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,No Pneumonia,,8011
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Death reported,,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Diahhorea total,,7140
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,6849
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,47
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,ORS Expenditure,,13400
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Zinc Expenditure,,68877
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Total ARI Treated,,10736
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2764
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,2617
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,3
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,21
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Follow up,,192
Morang,Kosi,Terai,Eastern,2068/69,2011/12,No Pneumonia,,7961
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Death reported,,1
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Diahhorea total,,5378
Morang,Kosi,Terai,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,5159
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,77
Morang,Kosi,Terai,Eastern,2068/69,2011/12,ORS Expenditure,,9015
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Zinc Expenditure,,51925
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Total ARI Treated,,8520
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,3248
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,3151
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,70
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,61
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Follow up,,445
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,No Pneumonia,,5314
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Death reported,,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Diahhorea total,,6682
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,5617
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,75
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,ORS Expenditure,,10377
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Zinc Expenditure,,51368
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,2991
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,849
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,829
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,7
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Follow up,,65
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,No Pneumonia,,2135
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Death reported,,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea total,,1519
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,1508
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,9
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,2414
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,14685
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,1900
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,562
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,386
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,6
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,42
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Follow up,,125
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,No Pneumonia,,1324
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Death reported,,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea total,,1163
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,1131
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,8
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,2191
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,9702
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total ARI Treated,,1795
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,533
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,407
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,2
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Follow up,,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,No Pneumonia,,1290
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Death reported,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Diahhorea total,,753
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,734
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ORS Expenditure,,1310
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Zinc Expenditure,,6684
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,4434
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1238
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,1020
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,12
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,39
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Follow up,,426
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,No Pneumonia,,3094
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Death reported,,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea total,,2451
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,2477
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,14
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,4000
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,24410
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total ARI Treated,,2820
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1098
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,850
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,47
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,156
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Follow up,,380
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,No Pneumonia,,1819
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Death reported,,2
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Diahhorea total,,1752
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,1319
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,38
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ORS Expenditure,,3162
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Zinc Expenditure,,9540
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,4549
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1943
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,1370
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,33
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,175
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Follow up,,617
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,No Pneumonia,,2628
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Death reported,,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea total,,2573
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,1944
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,26
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,3794
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,22031
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,5252
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2352
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,1982
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,46
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,118
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Follow up,,783
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,No Pneumonia,,3547
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Death reported,,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea total,,2890
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,2740
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,17
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,5367
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,23878
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total ARI Treated,,3768
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1118
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,958
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,4
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,50
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Follow up,,398
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,No Pneumonia,,2676
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Death reported,,1
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea total,,2424
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,2444
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,26
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS Expenditure,,4102
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Zinc Expenditure,,25125
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total ARI Treated,,12135
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2464
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,2237
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,46
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,193
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Follow up,,827
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,No Pneumonia,,9676
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Death reported,,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea total,,9205
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,8297
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,118
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS Expenditure,,14573
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Zinc Expenditure,,66991
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total ARI Treated,,11687
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,3408
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cotrim Treatment,Followup,3396
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,16
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,17
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Follow up,,33
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,No Pneumonia,,8417
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Death reported,,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea total,,7672
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS & Jinc Treatment,,7586
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diahhorea Cases Treatment,,16
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS Expenditure,,11303
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Zinc Expenditure,,75930
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total ARI Treated,,14333
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2917
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Followup,2717
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,4
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,26
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Follow up,,208
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,No Pneumonia,,11269
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Death reported,,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea total,,9115
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ORS & Jinc Treatment,,8879
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea Cases Treatment,,14
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ORS Expenditure,,13719
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Zinc Expenditure,,92973
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total ARI Treated,,12208
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,2786
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Followup,2728
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,31
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,35
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Follow up,,185
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,No Pneumonia,,8801
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Death reported,,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea total,,7903
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,ORS & Jinc Treatment,,7258
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea Cases Treatment,,88
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,ORS Expenditure,,11383
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Zinc Expenditure,,65972
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total ARI Treated,,15141
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,3071
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Cotrim Treatment,Followup,3023
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,7
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,30
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Follow up,,621
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,No Pneumonia,,11957
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Death reported,,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea total,,9442
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,ORS & Jinc Treatment,,8448
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Diahhorea Cases Treatment,,43
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,ORS Expenditure,,12372
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Zinc Expenditure,,82078
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total ARI Treated,,5586
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1549
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Followup,1407
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,97
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Follow up,,218
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,No Pneumonia,,3784
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Death reported,,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea total,,3713
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,ORS & Jinc Treatment,,3638
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea Cases Treatment,,44
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,ORS Expenditure,,6173
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Zinc Expenditure,,33712
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total ARI Treated,,3193
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1017
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Cotrim Treatment,Followup,924
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,10
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,2
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Follow up,,61
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,No Pneumonia,,2176
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Death reported,,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea total,,1581
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,ORS & Jinc Treatment,,1533
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Diahhorea Cases Treatment,,28
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,ORS Expenditure,,2503
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Zinc Expenditure,,15420
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total ARI Treated,,3954
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1687
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Followup,1270
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,18
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,86
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Follow up,,446
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,No Pneumonia,,2523
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Death reported,,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Diahhorea total,,2762
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,ORS & Jinc Treatment,,2561
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Diahhorea Cases Treatment,,267
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,ORS Expenditure,,4773
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Zinc Expenditure,,24622
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Total ARI Treated,,4045
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Treatment by Cotrim,1591
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Cotrim Treatment,Followup,1021
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,< 2 months,46
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Reffer: Infection/Pnumonia,>2 M. & <5 Yrs.,213
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Follow up,,327
