District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,26
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,37
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,15
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,28
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Female,15
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Male,28
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Female,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Male,1
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Treatment,Total,Female,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Total Treatment,Total,Male,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,23
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,41
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,24
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,41
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,23
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,44
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Female,24
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Male,44
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Treatment,Total,Female,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Total Treatment,Total,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Female,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Male,2
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Female,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,3
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,4
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,18
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,22
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,21
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,26
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,1
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,3
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,6
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Female,4
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Total Treatment,Total,Male,6
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,12
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,12
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,886
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,663
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,898
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,675
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,7
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,334
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,275
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Total,Female,341
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Total,Male,279
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,480
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,433
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Total,Female,482
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Clinical Malaria,Total,Male,434
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Under 5 Years,Male,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Female,22
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,5 Years & Above,Male,20
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Total,Female,22
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Total Treatment,Total,Male,21
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,464
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,488
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,1601
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,1827
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Total,Female,2065
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Total,Male,2315
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Female,20
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Male,21
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Female,103
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Male,153
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Total,Female,123
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Total,Male,174
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,375
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,353
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,1584
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,1943
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Total,Female,1959
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Total,Male,2296
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Female,41
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Male,45
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Female,157
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Male,209
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Total,Female,198
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Total,Male,254
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,31
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,42
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,345
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,575
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Total,Female,376
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Clinical Malaria,Total,Male,617
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Female,31
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Male,49
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Total,Female,31
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Total Treatment,Total,Male,49
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,3
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,2
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,84
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,116
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Total,Female,87
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Total,Male,118
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Female,49
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Male,74
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Total,Female,49
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Total,Male,74
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Total,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Clinical Malaria,Total,Male,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Male,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Total,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Total Treatment,Total,Male,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Clinical Malaria,Total,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Clinical Malaria,Total,Male,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Male,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Male,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total Treatment,Total,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Total Treatment,Total,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Clinical Malaria,Under 5 Years,Male,2
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Female,12
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Clinical Malaria,5 Years & Above,Male,9
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Clinical Malaria,Total,Female,12
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Clinical Malaria,Total,Male,11
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Total Treatment,Under 5 Years,Male,2
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Female,8
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Total Treatment,5 Years & Above,Male,6
