District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,20855
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,19395
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,11945
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,35170
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,22395
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,25401
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,17610
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,TT,14635
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,31050
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,20399
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,23995
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,16887
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,12286
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,54630
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,21544
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,26080
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,26038
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,14680
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,49730
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,19272
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,24360
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,23640
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,12679
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,23710
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,17843
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,20845
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,13195
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,14785
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,22890
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,16790
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,20181
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,12501
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,14344
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,18520
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,12233
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,14310
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,10810
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,9140
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,18520
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,12233
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,14310
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,10810
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,9140
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,57060
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,38239
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,41022
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,27500
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,14045
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,23820
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,52840
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,35567
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,38590
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,24914
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,12005
Banke,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,21273
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Received in Doses,BCG,83813
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,54850
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Received in Doses,Polio,60834
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Received in Doses,Measles,44945
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Received in Doses,JE,18165
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Received in Doses,TT,34918
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,79297
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,54781
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,59924
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,43199
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,17235
Bara,Narayani,Terai,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,33028
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,43076
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,27743
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,31602
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,20766
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,12491
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,17279
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,39766
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,24654
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,29051
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,19188
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,10658
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,14941
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,BCG,35860
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,12332
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,Polio,17330
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,Measles,17420
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,TT,11750
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,34740
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,11844
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,17200
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,16860
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,11400
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,21552
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,11456
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,12719
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,10810
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,7479
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,19280
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,10481
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,11753
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,9830
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,6714
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,56110
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,25589
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,30910
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,28670
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,23400
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,55290
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,25554
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,30780
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,28380
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,23180
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,41340
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,41697
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,44420
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,21670
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,13455
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,21090
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,40750
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,40026
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,43770
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,21290
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,12975
Dang,Rapti,Terai,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,20470
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Received in Doses,BCG,48640
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,28192
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Received in Doses,Polio,31414
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Received in Doses,Measles,25640
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Received in Doses,JE,1289
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Received in Doses,TT,17531
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,46660
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,24961
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,28479
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,24000
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,1137
Dhading,Bagmati,Hill,Central,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,14876
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,BCG,26400
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,12435
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,Polio,15937
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,Measles,14310
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,TT,10570
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,25940
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,12051
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,15637
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,14170
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,10554
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,3129
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,3633
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,3717
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,2716
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,3289
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,3128
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,3633
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,3708
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,2707
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,3083
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,41573
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,20273
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,24221
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,21372
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,15853
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,39747
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,18779
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,23611
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,20402
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Doti,Seti,Hill,Far-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,14923
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,50650
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,20248
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,26743
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,26830
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,TT,17390
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,47510
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,18432
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,25788
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,24890
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,16552
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,63162
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,25054
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,29315
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,31765
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,JE,10
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Received in Doses,TT,17892
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,51048
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,20255
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,26127
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,25169
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,14623
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,5640
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,4946
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,5850
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,3710
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,3348
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,5520
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,4928
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,5790
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,3650
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,3348
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,BCG,39940
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,20277
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,Polio,23880
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,Measles,19980
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Received in Doses,TT,13160
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,39090
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,19845
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,24060
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,19420
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,JE,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/2012,Vaccine Expenditure in Doses,TT,12920
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,BCG,27234
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,DPT-Hep B-Hib,18421
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Polio,19429
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,Measles,15872
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,JE,0
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Received in Doses,TT,14861
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,BCG,27182
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,DPT-Hep B-Hib,18726
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Polio,19112
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/2012,Vaccine Expenditure in Doses,Measles,15879
