District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,5-14,F,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,5-14,M,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,15-24,F,7
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,15-24,M,11
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,25-34,F,1
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,25-34,M,7
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,35-44,F,4
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,35-44,M,9
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,45-54,F,4
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,45-54,M,17
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,55-64,F,3
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,55-64,M,11
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,65+,F,1
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,NSPP age group distribution,65+,M,17
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,60
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CNR of all forms of TB,,,148
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,ARI,,,1.06
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,CFR (New and Relapse),,,113%
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Expected Cases,,,103.16503
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,89%
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,0-4,M,1
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,5-14,F,1
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,5-14,M,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,15-24,F,3
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,15-24,M,7
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,25-34,F,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,25-34,M,2
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,35-44,F,7
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,35-44,M,3
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,45-54,F,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,45-54,M,11
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,55-64,F,6
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,55-64,M,9
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,65+,F,6
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,NSPP age group distribution,65+,M,9
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,27
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,CNR of all forms of TB,,,58
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,ARI,,,1.06
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,CFR (New and Relapse),,,52%
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Expected Cases,,,141.457
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,46%
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,F,1
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,M,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,F,7
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,M,10
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,F,9
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,M,16
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,F,6
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,M,13
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,F,7
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,M,11
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,F,3
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,M,2
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,F,2
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,M,8
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,44
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,CNR of all forms of TB,,,74
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,ARI,,,1.06
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,CFR (New and Relapse),,,84%
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Expected Cases,,,135.00531
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,70%
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,F,3
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,M,1
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,F,5
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,M,9
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,F,11
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,M,4
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,F,2
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,M,13
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,F,2
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,M,7
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,F,6
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,M,7
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,F,1
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,M,6
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,46
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,CNR of all forms of TB,,,81
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,ARI,,,0.68
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,CFR (New and Relapse),,,135%
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Expected Cases,,,68.92922
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,112%
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,F,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,M,1
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,F,1
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,M,6
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,F,1
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,M,10
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,F,6
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,M,6
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,F,5
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,M,2
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,F,3
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,M,7
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,F,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,M,3
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,40
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,CNR of all forms of TB,,,70
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,ARI,,,0.68
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,CFR (New and Relapse),,,118%
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Expected Cases,,,48.3973
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,105%
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,5-14,F,7
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,5-14,M,10
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,15-24,F,49
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,15-24,M,64
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,25-34,F,38
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,25-34,M,44
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,35-44,F,21
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,35-44,M,50
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,45-54,F,27
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,45-54,M,38
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,55-64,F,20
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,55-64,M,41
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,65+,F,13
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,65+,M,37
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,103
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CNR of all forms of TB,,,190
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,ARI,,,2.06
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,CFR (New and Relapse),,,100%
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Expected Cases,,,531.77767
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,86%
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,5-14,F,5
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,5-14,M,6
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,15-24,F,28
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,15-24,M,38
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,25-34,F,30
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,25-34,M,35
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,35-44,F,29
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,35-44,M,46
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,45-54,F,26
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,45-54,M,59
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,55-64,F,45
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,55-64,M,85
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,65+,F,22
Bara,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,65+,M,47
Bara,Narayani,Terai,Central,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,78
Bara,Narayani,Terai,Central,2070/71,2013/14,CNR of all forms of TB,,,160
Bara,Narayani,Terai,Central,2070/71,2013/14,ARI,,,2.06
Bara,Narayani,Terai,Central,2070/71,2013/14,CFR (New and Relapse),,,76%
Bara,Narayani,Terai,Central,2070/71,2013/14,Expected Cases,,,744.78991
Bara,Narayani,Terai,Central,2070/71,2013/14,Case Finding Rate ( New PBC),,,67%
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,5-14,F,4
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,5-14,M,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,15-24,F,28
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,15-24,M,53
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,25-34,F,10
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,25-34,M,48
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,35-44,F,17
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,35-44,M,27
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,45-54,F,18
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,45-54,M,34
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,55-64,F,23
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,55-64,M,49
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,65+,F,8
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,NSPP age group distribution,65+,M,25
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,89
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CNR of all forms of TB,,,161
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,ARI,,,2.06
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,CFR (New and Relapse),,,86%
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Expected Cases,,,448.41359
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,77%
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,5-14,F,5
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,5-14,M,9
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,15-24,F,37
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,15-24,M,31
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,25-34,F,12
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,25-34,M,28
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,35-44,F,7
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,35-44,M,20
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,45-54,F,5
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,45-54,M,13
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,55-64,F,3
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,55-64,M,17
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,65+,F,4
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,NSPP age group distribution,65+,M,8
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,77
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,CNR of all forms of TB,,,198
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,ARI,,,3.06
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,CFR (New and Relapse),,,50%
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,Expected Cases,,,495.5058
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,Case Finding Rate ( New PBC),,,40%
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,5-14,F,1
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,5-14,M,1
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,15-24,F,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,15-24,M,5
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,25-34,F,2
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,25-34,M,4
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,35-44,F,1
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,35-44,M,2
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,45-54,F,2
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,45-54,M,6
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,55-64,F,2
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,55-64,M,4
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,65+,F,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,NSPP age group distribution,65+,M,6
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,21
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CNR of all forms of TB,,,43
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,ARI,,,1.06
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CFR (New and Relapse),,,40%
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Expected Cases,,,93.40031
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Case Finding Rate ( New PBC),,,39%
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,5-14,F,8
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,5-14,M,5
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,15-24,F,51
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,15-24,M,69
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,25-34,F,33
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,25-34,M,57
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,35-44,F,16
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,35-44,M,44
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,45-54,F,23
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,45-54,M,52
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,55-64,F,20
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,55-64,M,50
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,65+,F,17
Chitwan,Narayani,Terai,Central,2070/71,2013/14,NSPP age group distribution,65+,M,46
Chitwan,Narayani,Terai,Central,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,102
Chitwan,Narayani,Terai,Central,2070/71,2013/14,CNR of all forms of TB,,,192
Chitwan,Narayani,Terai,Central,2070/71,2013/14,ARI,,,2.06
Chitwan,Narayani,Terai,Central,2070/71,2013/14,CFR (New and Relapse),,,99%
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Expected Cases,,,618.33372
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Case Finding Rate ( New PBC),,,79%
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,F,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,5-14,M,1
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,F,4
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,15-24,M,14
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,F,7
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,25-34,M,13
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,F,4
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,35-44,M,7
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,F,2
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,45-54,M,16
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,F,2
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,55-64,M,11
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,F,2
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,NSPP age group distribution,65+,M,4
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,CNR of New and Relapse PBC Cases,,,63
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,CNR of all forms of TB,,,103
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,ARI,,,1.06
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,CFR (New and Relapse),,,119%
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Expected Cases,,,77.00052
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,Case Finding Rate ( New PBC),,,113%
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,NSPP age group distribution,0-4,F,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,NSPP age group distribution,0-4,M,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,NSPP age group distribution,5-14,F,0
