District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,DNA,+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,VDRL,Total,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,VDRL,+ Ve,918
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,CEA,+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Rubella IgG,,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Rh Factor,,829
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,ASOT,,569
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CRP,,311
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Blood Group,,382
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,TPHA,Total,1199
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,TPHA,+ Ve,79
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,ANA,Total,12
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,ANA,+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,DNA,Total,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,DNA,+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,VDRL,Total,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,VDRL,+ Ve,928
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CEA,+ Ve,2
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Rubella IgG,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Rh Factor,,1037
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,ASOT,,163
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,CRP,,97
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Blood Group,,124
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,TPHA,Total,795
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,TPHA,+ Ve,254
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,ANA,Total,1
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,ANA,+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,DNA,Total,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,DNA,+ Ve,10
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,VDRL,Total,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,VDRL,+ Ve,601
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,CEA,+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Rubella IgG,,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Rh Factor,,1564
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,ASOT,,329
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,CRP,,73
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Blood Group,,49
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,TPHA,Total,2277
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,TPHA,+ Ve,13
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,ANA,Total,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,ANA,+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,DNA,Total,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,DNA,+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,VDRL,Total,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,VDRL,+ Ve,1656
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,CEA,+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Rubella IgG,,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Rh Factor,,784
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,ASOT,,502
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,CRP,,101
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Blood Group,,395
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,TPHA,Total,1329
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,TPHA,+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,ANA,Total,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,ANA,+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,DNA,Total,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,DNA,+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,VDRL,Total,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,VDRL,+ Ve,666
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,CEA,+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Rubella IgG,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Rh Factor,,1389
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,ASOT,,494
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,CRP,,305
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Blood Group,,267
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,TPHA,Total,1092
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,TPHA,+ Ve,338
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,ANA,Total,4
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,ANA,+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,DNA,Total,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,DNA,+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,VDRL,Total,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,VDRL,+ Ve,1334
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,CEA,+ Ve,11
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Rubella IgG,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Rh Factor,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,ASOT,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,CRP,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Blood Group,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,TPHA,Total,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,TPHA,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,ANA,Total,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,ANA,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,DNA,Total,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,DNA,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,VDRL,Total,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,VDRL,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,CEA,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Rubella IgG,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Rh Factor,,1439
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,ASOT,,2677
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,CRP,,276
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Blood Group,,311
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,TPHA,Total,4708
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,TPHA,+ Ve,237
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,ANA,Total,5
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,ANA,+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,DNA,Total,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,DNA,+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,VDRL,Total,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,VDRL,+ Ve,3673
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,CEA,+ Ve,11
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,CA-125,+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,CA 19-9,+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14," IgM""",+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Measles/ IgG,+ Ve,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Rubella IgG,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Rh Factor,,1918
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,ASOT,,422
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,CRP,,135
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Blood Group,,439
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,TPHA,Total,3461
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,TPHA,+ Ve,2
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,ANA,Total,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,ANA,+ Ve,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,DNA,Total,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,DNA,+ Ve,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,VDRL,Total,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,VDRL,+ Ve,2180
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,CEA,+ Ve,6
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,CA-125,+ Ve,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,CA 19-9,+ Ve,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,"""TORCH IgG",+ Ve,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14," IgM""",+ Ve,0
