District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Current Month Received Reports,Number of visits,196
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Total No. of Reports Received,Number of visits,2335
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Service Provided to Total Patients (New+Old),Number of visits,33511
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Total Institution Supervised,111
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Number of visits,111
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,EPI Clinic,Total No. of EPI clinics,Number of visits,196
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,EPI Clinic,Current Month Received Reports,Number of visits,196
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,EPI Clinic,Total No. of Reports Received,Number of visits,2344
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,EPI Clinic,Service Provided to Total Patients (New+Old),Number of visits,23737
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,EPI Clinic,Integrated Supervision,Total Institution Supervised,160
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,EPI Clinic,Integrated Supervision,Number of visits,160
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sub Health Post,Total No. of Sub Health Post,,23
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sub Health Post,Current Month Received Reports,,22
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sub Health Post,Total No. of Reports Received,,267
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sub Health Post,Service Provided to Total Patients (New+Old),,93851
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sub Health Post,Integrated Supervision,Total Institution Supervised,21
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sub Health Post,Integrated Supervision,Number of visits,21
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Total No. of clinics,Number of visits,86
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Current Month Received Reports,Number of visits,56
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Total No. of Reports Received,Number of visits,738
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Service Provided to Total Patients (New+Old),Number of visits,10333
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Total Institution Supervised,29
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Number of visits,28
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,EPI Clinic,Total No. of EPI clinics,Number of visits,123
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,EPI Clinic,Current Month Received Reports,Number of visits,102
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,EPI Clinic,Total No. of Reports Received,Number of visits,1240
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,EPI Clinic,Service Provided to Total Patients (New+Old),Number of visits,13044
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,EPI Clinic,Integrated Supervision,Total Institution Supervised,39
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,EPI Clinic,Integrated Supervision,Number of visits,39
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Total No. of Sub Health Post,,45
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Current Month Received Reports,,45
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Total No. of Reports Received,,540
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Service Provided to Total Patients (New+Old),,152783
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Integrated Supervision,Total Institution Supervised,243
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Integrated Supervision,Number of visits,135
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Total No. of clinics,Number of visits,169
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Current Month Received Reports,Number of visits,156
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Total No. of Reports Received,Number of visits,1871
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Service Provided to Total Patients (New+Old),Number of visits,25474
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Total Institution Supervised,197
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Number of visits,151
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Total No. of EPI clinics,Number of visits,168
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Current Month Received Reports,Number of visits,167
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Total No. of Reports Received,Number of visits,1919
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Service Provided to Total Patients (New+Old),Number of visits,17372
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Integrated Supervision,Total Institution Supervised,186
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Integrated Supervision,Number of visits,148
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Total No. of Sub Health Post,,58
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Current Month Received Reports,,45
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Total No. of Reports Received,,670
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Service Provided to Total Patients (New+Old),,176263
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Integrated Supervision,Total Institution Supervised,125
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Sub Health Post,Integrated Supervision,Number of visits,106
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Total No. of clinics,Number of visits,230
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Current Month Received Reports,Number of visits,151
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Total No. of Reports Received,Number of visits,2195
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Service Provided to Total Patients (New+Old),Number of visits,28720
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Total Institution Supervised,105
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,PHC/Outreach Clinic,Integrated Supervision,Number of visits,100
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Total No. of EPI clinics,Number of visits,233
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,EPI Clinic,Current Month Received Reports,Number of visits,173
