District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,55.13
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,69.21
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,37.01
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,44.56
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,30.92
Morang,Kosi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,59.63
Morang,Kosi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,60.28
Morang,Kosi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,98.45
Morang,Kosi,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,33.97
Morang,Kosi,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,79.32
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,32.65
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,65.34
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,69.81
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,145.06
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,44.81
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,95.43
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,33.58
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,55.9
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,56.58
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,102.29
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,44.01
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,47.05
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,34.11
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,49.6
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,47.04
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,63.75
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,25.24
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,26.24
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,20.08
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,52.87
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,50.03
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,63.27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,36.61
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,41.26
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,23.13
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,52.07
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,51.83
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,79.52
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,46.09
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,47.58
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,17.7
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,67.39
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,71.52
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,91.52
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,46.39
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,47.47
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,48.13
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,61.1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,61.92
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,90.51
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,41.44
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,71.58
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,30.12
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,69.03
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,70.79
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,75.21
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,39.68
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,42.99
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,31.29
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,69.02
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,61.58
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,99.52
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,35.82
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,42.05
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,32.71
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,94.14
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,96.14
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,188.24
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,54.61
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,56.24
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,61.66
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,92.99
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,91.64
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,162.07
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,54.76
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,57.58
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Iron Compliance,Vitamin A,58.28
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,24.63
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,39.22
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,41.47
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,45.53
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,54.09
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Iron Compliance,Vitamin A,29.35
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,108.95
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,99.29
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,76.55
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,79.76
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,81.85
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Iron Compliance,Vitamin A,64.76
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,101.71
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,117.27
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,128.32
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,57.48
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,62.08
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Iron Compliance,Vitamin A,46.71
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,55.71
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,51.75
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,79.64
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,40.91
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,47.28
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,34.44
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,57
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,56.79
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,109.02
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,37.87
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,38.88
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,37.26
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,60.58
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,60.64
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,72.38
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,40.09
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,42.71
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Iron Compliance,Vitamin A,36.58
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,45.98
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,41.86
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,75.39
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,27.31
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,33.56
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Iron Compliance,Vitamin A,16.89
Kavre,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,52.08
Kavre,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,57.95
Kavre,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,131.6
Kavre,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,30.78
Kavre,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,50.69
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,20.17
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,23.27
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,10.67
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,78.27
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,78.19
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,82.45
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,20.57
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,25.85
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,40.01
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,14.57
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,15.99
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,9.13
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,16.72
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,24.34
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,28.87
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,10.11
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,18.21
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,12.17
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,45.61
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,55.35
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,49.15
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,35.78
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,38.15
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,19.2
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,66.57
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,67.23
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,85.87
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,34.23
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,34.6
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Iron Compliance,Vitamin A,38.02
Dhading,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,64.93
Dhading,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,109.52
Dhading,Bagmati,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,117.16
Dhading,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,52.25
Dhading,Bagmati,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,56.02
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,55.45
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,45.81
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,50.61
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,98.31
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,25.66
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,33.55
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Iron Compliance,Vitamin A,24.18
Rautahat,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,93.66
Rautahat,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,103.15
Rautahat,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,86.38
Rautahat,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,51.35
Rautahat,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,63.34
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Iron Compliance,Vitamin A,49.67
Bara,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,79.7
Bara,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,87.02
Bara,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,129.81
Bara,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,63.34
Bara,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,66.73
Bara,Narayani,Terai,Central,2068/69,2011/12,Iron Compliance,Vitamin A,47.78
Parsa,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,52.9
Parsa,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,61.17
Parsa,Narayani,Terai,Central,2068/69,2011/12,Iron Compliance,Vitamin A,54.12
Chitwan,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,50.67
Chitwan,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,70.95
Chitwan,Narayani,Terai,Central,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,100.92
Chitwan,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,29.04
Chitwan,Narayani,Terai,Central,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,25.47
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Iron Compliance,Vitamin A,23.7
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,76.1
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,54.17
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,56.76
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,37.45
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,38.98
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Iron Compliance,Vitamin A,27.1
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,75.89
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,75.35
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,140.64
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,50.03
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,41.53
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Iron Compliance,Vitamin A,47.87
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,51.58
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,63.82
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,59.88
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,36.25
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,40.7
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Iron Compliance,Vitamin A,32.94
Syangja,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,51.77
Syangja,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,53.98
Syangja,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,141.31
Syangja,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,42.3
Syangja,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,41.55
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Iron Compliance,Vitamin A,41.04
Kaski,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,59.78
Kaski,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,57.06
Kaski,Gandaki,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,113.47
Kaski,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,19.03
Kaski,Gandaki,Hill,Western,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,79.2
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Iron Compliance,Vitamin A,29.35
Manang,Gandaki,Mountain,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,20.98
Manang,Gandaki,Mountain,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,30.46
Manang,Gandaki,Mountain,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,12.93
Manang,Gandaki,Mountain,Western,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,8.91
Manang,Gandaki,Mountain,Western,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,9.48
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Iron Compliance,Vitamin A,3.74
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,47.72
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,New,47.72
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,% of pregnant woman receiving Iron Tabs,Repeated,67.35
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,% of postpartum mothers receiving ,Iron Tabs,22.37
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,% of postpartum mothers receiving ,Vitamin A,22.37
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Iron Compliance,Vitamin A,20.78
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,% of pregnant woman receiving Antihelmenthis,,68.3
