District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,"Goitre, Cretinism",51
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Diabetic mellitis,166
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Obesity,79
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Dehydratioin,1581
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Night blindness,488
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Malnutrition,1022
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,8373
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Polyneuritis,1677
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Anaemia,5081
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,"Goitre, Cretinism",54
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Diabetic mellitis,345
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Obesity,86
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Dehydratioin,3799
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Night blindness,1255
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Malnutrition,724
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,4355
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Polyneuritis,4021
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Anaemia,2346
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,"Goitre, Cretinism",66
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Diabetic mellitis,220
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Obesity,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dehydratioin,1286
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Night blindness,300
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Malnutrition,64
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,1141
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Polyneuritis,131
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Anaemia,238
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,"Goitre, Cretinism",3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Diabetic mellitis,850
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Obesity,75
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Dehydratioin,117
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Night blindness,5
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Malnutrition,68
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,1545
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Polyneuritis,250
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Anaemia,784
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,"Goitre, Cretinism",27
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Diabetic mellitis,89
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Obesity,22
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Dehydratioin,737
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Night blindness,42
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Malnutrition,282
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,2983
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Polyneuritis,1076
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Anaemia,2566
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,"Goitre, Cretinism",272
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diabetic mellitis,7210
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Obesity,477
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Dehydratioin,513
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Night blindness,191
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Malnutrition,125
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,1144
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Polyneuritis,587
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Anaemia,662
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,"Goitre, Cretinism",43
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diabetic mellitis,523
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Obesity,33
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Dehydratioin,603
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Night blindness,50
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Malnutrition,174
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,1380
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Polyneuritis,890
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Anaemia,626
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,"Goitre, Cretinism",6
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Diabetic mellitis,46
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Obesity,10
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Dehydratioin,2367
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Night blindness,56
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Malnutrition,843
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,1699
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Polyneuritis,1582
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Anaemia,1496
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,"Goitre, Cretinism",1
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diabetic mellitis,526
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Obesity,169
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Dehydratioin,1849
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Night blindness,194
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Malnutrition,92
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Avitaminoses and other nutri deficency,664
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Polyneuritis,258
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Anaemia,498
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,"Goitre, Cretinism",3
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Diabetic mellitis,14
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Obesity,20
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Dehydratioin,237
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Night blindness,133
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Malnutrition,268
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,2305
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Polyneuritis,1362
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Anaemia,2024
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,"Goitre, Cretinism",16
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Diabetic mellitis,374
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Obesity,24
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Dehydratioin,1218
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Night blindness,136
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Malnutrition,23
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,1401
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Polyneuritis,252
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Anaemia,148
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,"Goitre, Cretinism",9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Diabetic mellitis,28
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Obesity,5
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Dehydratioin,395
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Night blindness,4
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Malnutrition,1305
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,7778
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Polyneuritis,1125
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Anaemia,5356
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,"Goitre, Cretinism",71
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Diabetic mellitis,212
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Obesity,43
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Dehydratioin,1398
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Night blindness,821
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Malnutrition,89
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,597
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Polyneuritis,259
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Anaemia,376
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",18
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Diabetic mellitis,386
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Obesity,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Dehydratioin,293
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Night blindness,95
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Malnutrition,24
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,120
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Polyneuritis,97
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Anaemia,171
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Diabetic mellitis,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Obesity,16
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Dehydratioin,639
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Night blindness,17
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Malnutrition,282
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,1253
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Polyneuritis,494
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Anaemia,1310
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,"Goitre, Cretinism",31
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Diabetic mellitis,121
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Obesity,19
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Dehydratioin,1367
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Night blindness,105
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Malnutrition,94
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,1073
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Polyneuritis,1553
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Anaemia,1051
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,"Goitre, Cretinism",63
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Diabetic mellitis,603
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Obesity,83
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Dehydratioin,521
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Night blindness,17
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Malnutrition,311
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,2042
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Polyneuritis,2484
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Anaemia,1441
Kavre,Bagmati,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",128
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Diabetic mellitis,284
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Obesity,81
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Dehydratioin,381
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Night blindness,14
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Malnutrition,494
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,336
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Polyneuritis,60
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Anaemia,472
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",44
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Diabetic mellitis,3
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Obesity,24
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Dehydratioin,693
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Night blindness,108
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Malnutrition,165
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,973
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Polyneuritis,324
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Anaemia,755
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",12
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Diabetic mellitis,286
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Obesity,7
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Dehydratioin,466
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Night blindness,46
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Malnutrition,739
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,932
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Polyneuritis,852
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Anaemia,1090
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",18
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Diabetic mellitis,5
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Obesity,17
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Dehydratioin,1098
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Night blindness,244
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Malnutrition,590
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,2377
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Polyneuritis,2000
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Anaemia,2501
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",66
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Diabetic mellitis,926
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Obesity,36
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Dehydratioin,2255
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Night blindness,279
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Malnutrition,183
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,394
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Polyneuritis,67
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Anaemia,50
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,"Goitre, Cretinism",0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Diabetic mellitis,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Obesity,2
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Dehydratioin,244
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Night blindness,169
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Malnutrition,717
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,3906
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Polyneuritis,1859
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Anaemia,4010
Dhading,Bagmati,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",85
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Diabetic mellitis,711
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Obesity,101
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Dehydratioin,1694
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Night blindness,108
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Malnutrition,333
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,660
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Polyneuritis,216
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Anaemia,766
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,"Goitre, Cretinism",32
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Diabetic mellitis,2
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Obesity,6
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Dehydratioin,510
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Night blindness,153
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Malnutrition,1195
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,2859
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Polyneuritis,463
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Anaemia,2171
Rautahat,Narayani,Terai,Central,2068/69,2011/12,"Goitre, Cretinism",0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Diabetic mellitis,124
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Obesity,38
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Dehydratioin,1028
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Night blindness,53
Bara,Narayani,Terai,Central,2068/69,2011/12,Malnutrition,2218
Bara,Narayani,Terai,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,5599
Bara,Narayani,Terai,Central,2068/69,2011/12,Polyneuritis,2145
Bara,Narayani,Terai,Central,2068/69,2011/12,Anaemia,5078
Bara,Narayani,Terai,Central,2068/69,2011/12,"Goitre, Cretinism",0
Bara,Narayani,Terai,Central,2068/69,2011/12,Diabetic mellitis,218
Bara,Narayani,Terai,Central,2068/69,2011/12,Obesity,298
Bara,Narayani,Terai,Central,2068/69,2011/12,Dehydratioin,1821
Bara,Narayani,Terai,Central,2068/69,2011/12,Night blindness,1144
Parsa,Narayani,Terai,Central,2068/69,2011/12,Malnutrition,580
Parsa,Narayani,Terai,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,4478
Parsa,Narayani,Terai,Central,2068/69,2011/12,Polyneuritis,856
Parsa,Narayani,Terai,Central,2068/69,2011/12,Anaemia,1671
Parsa,Narayani,Terai,Central,2068/69,2011/12,"Goitre, Cretinism",1966
Parsa,Narayani,Terai,Central,2068/69,2011/12,Diabetic mellitis,7193
Parsa,Narayani,Terai,Central,2068/69,2011/12,Obesity,588
Parsa,Narayani,Terai,Central,2068/69,2011/12,Dehydratioin,804
Parsa,Narayani,Terai,Central,2068/69,2011/12,Night blindness,64
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Malnutrition,542
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Avitaminoses and other nutri deficency,3440
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Polyneuritis,707
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Anaemia,2640
Chitwan,Narayani,Terai,Central,2068/69,2011/12,"Goitre, Cretinism",356
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Diabetic mellitis,15841
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Obesity,554
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Dehydratioin,2267
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Night blindness,316
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Malnutrition,106
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Avitaminoses and other nutri deficency,2888
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Polyneuritis,1041
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Anaemia,1763
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,"Goitre, Cretinism",14
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Diabetic mellitis,707
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Obesity,16
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Dehydratioin,1357
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Night blindness,92
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Malnutrition,250
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Avitaminoses and other nutri deficency,1278
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Polyneuritis,345
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Anaemia,820
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,"Goitre, Cretinism",14
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Diabetic mellitis,10
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Obesity,29
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Dehydratioin,1474
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Night blindness,255
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Malnutrition,0
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Avitaminoses and other nutri deficency,0
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Polyneuritis,0
