District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,4128
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,14
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,2939
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,14
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,2771
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,100
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,7937
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,62
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,2213
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,18
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,1548
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,17
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,2263
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,146
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,13229
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,32
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,3153
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,20
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,1952
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,22
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,2530
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,277
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,21407
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,127
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,6863
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,560
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,4663
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,657
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,4963
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,124
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,39147
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,167
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,13789
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,123
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,8014
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,108
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,8300
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,479
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,27255
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,337
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,3564
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,256
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,2002
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,208
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,2518
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,312
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,54397
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,304
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,21760
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,129
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,10828
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,235
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,14569
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,278
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,12992
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,89
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,3685
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,63
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,2982
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,101
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,3613
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,102
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,17460
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,216
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,10004
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,151
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,7758
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,126
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,10071
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,18
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,4046
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,2
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,337
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,291
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,244
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,7
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,10387
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,5
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,3042
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,7
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,1817
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,1997
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,2157
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,319
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,181
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,250
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,4
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,3614
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,2
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,2143
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,1574
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,1810
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,3225
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,805
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,531
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,737
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,87
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,9226
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,26
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,2700
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,1787
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,14
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,2202
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,2
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,4076
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,7
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,1751
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,5
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,1426
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,7
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,1774
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,5
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,14947
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,5604
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,4270
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,1
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,4980
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,23
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,2910
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,12
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,1898
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,5
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,1374
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,5
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,1553
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,20
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,6643
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,66
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,6970
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,61
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,6582
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,26
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,4837
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,109
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,6391
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,84
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,3398
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,45
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,2357
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,74
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,2955
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,29
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,8576
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,21
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,3226
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,2279
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,32
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,2735
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,53
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,5840
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,29
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,1790
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,26
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,1499
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,19
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,1382
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,54
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,8728
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,40
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,4126
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,34
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,2971
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,29
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Normal,3010
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Low,109
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),0-11 Months,Normal,17872
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Low,56
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),12-23 Months,Normal,7291
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Low,36
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),24-35 Months,Normal,2125
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Low,26
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (New Visit),36-59 Months,Normal,2385
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Low,62
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),0-11 Months,Normal,11338
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Low,44
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),12-23 Months,Normal,5517
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Low,45
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),24-35 Months,Normal,3820
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Weighing Status according to age group (Repeated Visit),36-59 Months,Low,27
