District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hernia,17
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Hydrocelle,10
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,5
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Haemorhoids/(Piles),60
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,21
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),10
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Others,11038
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hernia,35
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Hydrocelle,20
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,10
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Haemorhoids/(Piles),50
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,13
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),8
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Others,8033
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hernia,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hydrocelle,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Haemorhoids/(Piles),75
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,13
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Others,31263
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hernia,38
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Hydrocelle,35
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,16
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Haemorhoids/(Piles),125
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,39
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),30
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Others,14820
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hernia,25
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Hydrocelle,13
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,4
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Haemorhoids/(Piles),68
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,8
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),8
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Others,12434
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hernia,13
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hydrocelle,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,6
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Haemorhoids/(Piles),84
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),6
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,29587
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hernia,50
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hydrocelle,42
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,23
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Haemorhoids/(Piles),130
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,5
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),4
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,23051
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hernia,59
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Hydrocelle,49
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,25
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Haemorhoids/(Piles),268
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,18
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),30
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,23843
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hernia,17
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hydrocelle,40
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,32
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Haemorhoids/(Piles),228
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,18
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),3
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,20447
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hernia,26
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hydrocelle,54
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Phimosis/Para - Phimosis,21
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Haemorhoids/(Piles),239
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Epedidymitis/Orchitis,25
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prostatism (BEP/BPH),4
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,22983
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hernia,72
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Hydrocelle,60
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Phimosis/Para - Phimosis,52
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Haemorhoids/(Piles),293
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Epedidymitis/Orchitis,71
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Prostatism (BEP/BPH),24
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Others,32767
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hernia,82
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Hydrocelle,102
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Phimosis/Para - Phimosis,60
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Haemorhoids/(Piles),193
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Epedidymitis/Orchitis,5
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Prostatism (BEP/BPH),3
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Others,22093
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hernia,190
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hydrocelle,334
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Phimosis/Para - Phimosis,98
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Haemorhoids/(Piles),635
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Epedidymitis/Orchitis,81
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Prostatism (BEP/BPH),156
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Others,24865
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hernia,36
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hydrocelle,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,12
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),100
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,17
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),4
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Others,11175
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hernia,108
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Hydrocelle,25
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,15
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),89
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,15
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),12
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Others,22045
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hernia,98
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Hydrocelle,25
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Phimosis/Para - Phimosis,17
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Haemorhoids/(Piles),131
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Epedidymitis/Orchitis,19
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Prostatism (BEP/BPH),37
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Others,26287
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hernia,104
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Hydrocelle,66
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Phimosis/Para - Phimosis,26
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Haemorhoids/(Piles),145
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Epedidymitis/Orchitis,32
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Prostatism (BEP/BPH),17
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Others,19256
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hernia,255
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Hydrocelle,98
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,74
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),389
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,90
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),220
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Others,56554
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hernia,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hydrocelle,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Others,424468
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hernia,89
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hydrocelle,35
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,18
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),222
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,39
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),18
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Others,29731
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hernia,1811
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hydrocelle,931
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,417
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),1645
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,184
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),991
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Others,86811
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hernia,52
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hydrocelle,73
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,14
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),99
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,23
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),19
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Others,17695
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hernia,5
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hydrocelle,13
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Phimosis/Para - Phimosis,3
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Haemorhoids/(Piles),31
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Epedidymitis/Orchitis,19
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Prostatism (BEP/BPH),5
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Others,4257
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hernia,117
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hydrocelle,135
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,34
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),251
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,46
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),50
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Others,21968
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hernia,65
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hydrocelle,47
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Phimosis/Para - Phimosis,14
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Haemorhoids/(Piles),177
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Epedidymitis/Orchitis,12
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Prostatism (BEP/BPH),20
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Others,32701
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hernia,51
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hydrocelle,68
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Phimosis/Para - Phimosis,46
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Haemorhoids/(Piles),133
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Epedidymitis/Orchitis,7
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Prostatism (BEP/BPH),55
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Others,41149
Bara,Narayani,Terai,Central,2068/69,2011/12,Hernia,254
Bara,Narayani,Terai,Central,2068/69,2011/12,Hydrocelle,84
Bara,Narayani,Terai,Central,2068/69,2011/12,Phimosis/Para - Phimosis,25
Bara,Narayani,Terai,Central,2068/69,2011/12,Haemorhoids/(Piles),283
Bara,Narayani,Terai,Central,2068/69,2011/12,Epedidymitis/Orchitis,68
Bara,Narayani,Terai,Central,2068/69,2011/12,Prostatism (BEP/BPH),6
Bara,Narayani,Terai,Central,2068/69,2011/12,Others,19751
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hernia,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hydrocelle,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Phimosis/Para - Phimosis,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Haemorhoids/(Piles),0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Epedidymitis/Orchitis,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Prostatism (BEP/BPH),0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Others,350366
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hernia,1124
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hydrocelle,563
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Phimosis/Para - Phimosis,379
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Haemorhoids/(Piles),1523
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Epedidymitis/Orchitis,228
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Prostatism (BEP/BPH),455
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Others,82591
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hernia,97
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hydrocelle,108
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,55
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),250
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,58
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),46
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Others,23544
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hernia,22
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hydrocelle,37
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,14
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),229
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,22
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),28
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Others,22477
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hernia,21
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hydrocelle,15
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,1
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),115
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,8
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),25
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Others,28925
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hernia,45
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hydrocelle,26
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,21
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),192
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,67
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),165
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Others,29094
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hernia,1216
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hydrocelle,891
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,522
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),1608
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,483
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),1313
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Others,53769
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hernia,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hydrocelle,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Phimosis/Para - Phimosis,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Haemorhoids/(Piles),5
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Epedidymitis/Orchitis,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Prostatism (BEP/BPH),0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Others,542
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hernia,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hydrocelle,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Phimosis/Para - Phimosis,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Haemorhoids/(Piles),27
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Epedidymitis/Orchitis,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Prostatism (BEP/BPH),0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Others,8356
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hernia,31
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hydrocelle,29
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,7
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),85
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,31
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),21
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Others,15178
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hernia,24
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hydrocelle,22
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,8
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),65
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,16
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),15
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Others,21445
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hernia,68
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hydrocelle,54
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,18
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),166
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,30
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),29
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Others,29817
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hernia,95
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hydrocelle,57
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,18
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),239
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Epedidymitis/Orchitis,20
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Prostatism (BEP/BPH),6
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Others,99834
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hernia,487
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hydrocelle,174
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Phimosis/Para - Phimosis,115
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Haemorhoids/(Piles),490
