District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,29
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,6
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),27
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,1
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),2
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,43
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,13
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,61
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),402
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),391
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,501
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,238
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,124
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),68
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,190
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,76
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),295
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,26
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),30
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,104
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,46
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,286
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),2116
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),2026
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,1750
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,696
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,521
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),229
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,695
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,63
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),714
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,15
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),48
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,301
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,23
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,616
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),1775
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),2435
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,3393
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,1009
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,738
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),326
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,2159
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,113
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),1598
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,1360
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),1543
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,1129
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,1495
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,162
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),459
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),1384
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,914
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,372
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,173
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),72
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,21
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,3
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),16
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,6
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,12
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,172
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),365
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),212
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,290
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,248
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,97
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),54
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,58
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),57
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,5
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),11
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,94
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,8
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,97
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),366
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),276
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,242
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,206
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,63
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),27
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,51
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,8
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),53
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,1
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),11
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,21
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,73
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),1019
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),288
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,533
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,237
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,151
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),82
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,78
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,18
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),56
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),25
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,59
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,20
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,88
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),311
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),352
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,662
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,277
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,217
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),67
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,37
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,7
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),63
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),3
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,21
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,84
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,100
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),295
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),297
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,524
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,139
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,102
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),150
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,84
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,22
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),38
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,3
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),11
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,37
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,369
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,97
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),583
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),154
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,396
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,194
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,164
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),31
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,889
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,383
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),557
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,46
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,455
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,176
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),586
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),494
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,603
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,245
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,299
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),114
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,160
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,16
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),122
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,4
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),47
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,15
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,15
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,287
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),1299
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),2411
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,1061
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,457
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,402
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),127
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,160
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,2
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),163
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),41
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,133
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,27
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,549
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),619
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),1918
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,936
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,297
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,393
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),143
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,185
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,10
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),129
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,4
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),6
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,32
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,6
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Prolapsed uterus,180
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),589
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),1279
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Menstrual disorder,741
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,519
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,290
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),111
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Dipression,167
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Psychosis,34
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),95
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Mental retardation,17
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),34
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Alcoholism,94
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mental Health related problems,Epilesy,30
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Prolapsed uterus,147
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),621
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),1341
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Menstrual disorder,867
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,539
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,279
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),55
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Dipression,77
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Psychosis,45
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),44
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Mental retardation,15
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),1
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Alcoholism,47
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Epilesy,2
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Prolapsed uterus,275
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),1032
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),1862
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Menstrual disorder,1337
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,485
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,320
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),87
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Dipression,239
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Psychosis,44
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Anxiety (Neurosis),231
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Mental retardation,19
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Conversive disorder (Hysteria),57
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Alcoholism,100
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Epilesy,7
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Prolapsed uterus,116
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Pelvic Inflamatory Disease (PID),776
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Leukerrhoea (Veginal discharge syndrom),1860
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Menstrual disorder,1238
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Disfunctional uterine bleeding,412
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Breast lumps / Breast Abscess,332
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gyne Problems,Mastitis (Ingorged breast),65
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Dipression,402
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Mental Health related problems,Psychosis,153
