District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Depo,190124
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,ORS,151929
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Cortim (120 mg),988077
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Vitamin A,152980
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Iron,1441086
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Albendazole,482079
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Cetamol,6572536
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Tetracyclin (250 mg),478406
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,IUCD,1474
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Implant,828
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Condom,2599133
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Pills,140110
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Depo,122469
Morang,Kosi,Terai,Eastern,2068/69,2011/12,ORS,139787
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Cortim (120 mg),1511480
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Vitamin A,173269
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Iron,1413950
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Albendazole,319109
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Cetamol,15757530
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tetracyclin (250 mg),1089764
Morang,Kosi,Terai,Eastern,2068/69,2011/12,IUCD,1358
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Implant,1237
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Condom,1939002
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Pills,250414
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Depo,226992
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,ORS,297961
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Cortim (120 mg),1304922
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Vitamin A,255260
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Iron,1323055
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Albendazole,425407
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Cetamol,9720989
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Tetracyclin (250 mg),619908
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,IUCD,2975
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Implant,303
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Condom,488545
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Pills,64467
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Depo,43436
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,ORS,75104
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Cortim (120 mg),447668
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Vitamin A,114214
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Iron,699367
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Albendazole,308990
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Cetamol,2727960
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Tetracyclin (250 mg),371438
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,IUCD,389
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Implant,560
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Condom,325939
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Pills,61726
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Depo,48793
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,ORS,52874
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Cortim (120 mg),221946
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Vitamin A,56151
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Iron,565983
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Albendazole,135217
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Cetamol,1872825
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Tetracyclin (250 mg),148188
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,IUCD,1721
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Implant,67
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Condom,696886
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Pills,51344
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Depo,104339
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,ORS,57698
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Cortim (120 mg),192070
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Vitamin A,98736
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Iron,326763
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Albendazole,254251
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Cetamol,1784776
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Tetracyclin (250 mg),276160
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,IUCD,3213
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Implant,1300
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Condom,2309377
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Pills,229705
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Depo,356129
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,ORS,206810
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Cortim (120 mg),466925
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Vitamin A,201497
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Iron,1003194
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Albendazole,757458
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Cetamol,4268152
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Tetracyclin (250 mg),299525
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,IUCD,890
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Implant,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Condom,291188
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Pills,59090
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Depo,108288
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,ORS,90100
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Cortim (120 mg),314905
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Vitamin A,80835
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Iron,516206
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Albendazole,149881
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Cetamol,700728
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tetracyclin (250 mg),74741
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,IUCD,230
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Implant,251
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Condom,336952
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pills,86951
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Depo,76520
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS,84550
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cortim (120 mg),592708
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Vitamin A,51474
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron,842130
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Albendazole,336526
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cetamol,1482570
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tetracyclin (250 mg),137737
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,IUCD,18994
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Implant,2352
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Condom,407278
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pills,70127
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Depo,82703
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS,119276
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cortim (120 mg),225222
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Vitamin A,136192
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron,518034
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Albendazole,405939
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cetamol,1187125
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tetracyclin (250 mg),257358
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,IUCD,32
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Implant,19
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Condom,396594
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Pills,93950
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Depo,91164
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,ORS,99571
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cortim (120 mg),525596
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Vitamin A,117179
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Iron,908635
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Albendazole,352804
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cetamol,2268085
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Tetracyclin (250 mg),265044
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,IUCD,1144
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Implant,295
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Condom,1852708
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Pills,205551
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Depo,201934
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS,215316
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cortim (120 mg),970675
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Vitamin A,125353
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Iron,3468798
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Albendazole,873636
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cetamol,7001706
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tetracyclin (250 mg),744483
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,IUCD,1786
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Implant,25
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Condom,2395421
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Pills,197946
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Depo,318730
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,ORS,124340
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cortim (120 mg),755626
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Vitamin A,167505
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Iron,2792860
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Albendazole,671153
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cetamol,9749669
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tetracyclin (250 mg),669510
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,IUCD,684
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Implant,486
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Condom,2235593
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Pills,90860
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Depo,95445
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,ORS,13248701
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Cortim (120 mg),1895189
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Vitamin A,267504
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Iron,3095610
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Albendazole,1219371
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Cetamol,9209124
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Tetracyclin (250 mg),692244
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,IUCD,4810
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Implant,3684
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Condom,1887858
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Pills,156524
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Depo,237763
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,ORS,90098
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Cortim (120 mg),654663
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Vitamin A,81310
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Iron,3582249
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Albendazole,748503
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Cetamol,7066140
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Tetracyclin (250 mg),236777
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,IUCD,449
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Implant,107
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Condom,1020696
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Pills,171336
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Depo,208086
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,ORS,134753
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Cortim (120 mg),932653
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Vitamin A,157352
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Iron,4343770
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Albendazole,876042
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Cetamol,14632760
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Tetracyclin (250 mg),631268
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,IUCD,7823
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Implant,285
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Condom,990806
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Pills,163246
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Depo,112789
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,ORS,144036
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Cortim (120 mg),488865
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Vitamin A,251117
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Iron,779946
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Albendazole,532164
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Cetamol,5045345
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Tetracyclin (250 mg),159548
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,IUCD,1598
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Implant,595
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Condom,475074
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Pills,67669
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Depo,115490
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,ORS,71093
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Cortim (120 mg),337980
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Vitamin A,107123
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Iron,819375
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Albendazole,324335
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Cetamol,2210496
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Tetracyclin (250 mg),223695
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,IUCD,785
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Implant,694
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Condom,814327
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Pills,133209
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Depo,93184
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,ORS,150800
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Cortim (120 mg),577679
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Vitamin A,299800
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Iron,1293097
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Albendazole,445519
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Cetamol,2227860
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Tetracyclin (250 mg),227551
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,IUCD,1819
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Implant,177
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Condom,910777
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Pills,172013
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Depo,269761
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,ORS,167024
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Cortim (120 mg),826707
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Vitamin A,263410
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Iron,1442115
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Albendazole,657333
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Cetamol,3652563
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Tetracyclin (250 mg),382850
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,IUCD,2702
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Implant,1050
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Condom,1000678
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Pills,181342
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Depo,229970
Kavre,Bagmati,Hill,Central,2068/69,2011/12,ORS,149621
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Cortim (120 mg),885914
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Vitamin A,417916
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Iron,2095655
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Albendazole,424656
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Cetamol,2678358
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Tetracyclin (250 mg),495397
Kavre,Bagmati,Hill,Central,2068/69,2011/12,IUCD,1179
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Implant,825
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Condom,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Pills,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Depo,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,ORS,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Cortim (120 mg),0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Vitamin A,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Iron,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Albendazole,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Cetamol,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Tetracyclin (250 mg),0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,IUCD,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Implant,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Condom,238285
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Pills,48821
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Depo,55545
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,ORS,94229
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Cortim (120 mg),290210
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Vitamin A,56391
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Iron,464720
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Albendazole,125745
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Cetamol,2550658
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Tetracyclin (250 mg),167220
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,IUCD,1226
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Implant,544
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Condom,1795210
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Pills,887449
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Depo,327745
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,ORS,259971
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Cortim (120 mg),2390132
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Vitamin A,170054
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Iron,2092485
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Albendazole,931021
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Cetamol,19931383
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Tetracyclin (250 mg),758060
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,IUCD,2403
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Implant,1959
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Condom,954621
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Pills,189675
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Depo,178428
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,ORS,120096
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Cortim (120 mg),595155
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Vitamin A,123394
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Iron,1483590
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Albendazole,465941
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Cetamol,2620686
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Tetracyclin (250 mg),199655
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,IUCD,177
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Implant,60
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Condom,636065
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Pills,18911
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Depo,30014
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,ORS,49962
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Cortim (120 mg),634890
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Vitamin A,44297
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Iron,968788
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Albendazole,126285
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Cetamol,1118370
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Tetracyclin (250 mg),119030
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,IUCD,185
