District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Others,175
Morang,Kosi,Terai,Eastern,2068/69,2011/12,FSH,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,LH,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Prolactin,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Testerone,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,T3,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,T4,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,TSH,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lipid Profile,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Microalbumin,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Carbamazepin,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Cyclosporine,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Valporic Acid,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Phenytoin,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Digoxine,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Others,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,FSH,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,LH,2
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Prolactin,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Testerone,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,T3,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,T4,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,TSH,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Lipid Profile,6
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Microalbumin,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Carbamazepin,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Cyclosporine,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Valporic Acid,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Phenytoin,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Digoxine,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Others,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,FSH,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,LH,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Prolactin,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Testerone,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,T3,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,T4,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,TSH,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Lipid Profile,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Microalbumin,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Carbamazepin,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Cyclosporine,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Valporic Acid,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Phenytoin,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Digoxine,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Others,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,FSH,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,LH,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Prolactin,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Testerone,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,T3,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,T4,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,TSH,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Lipid Profile,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Microalbumin,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Carbamazepin,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Cyclosporine,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Valporic Acid,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Phenytoin,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Digoxine,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Others,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,FSH,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,LH,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Prolactin,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Testerone,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,T3,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,T4,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,TSH,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Lipid Profile,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Microalbumin,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Carbamazepin,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Cyclosporine,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Valporic Acid,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Phenytoin,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Digoxine,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Others,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,FSH,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,LH,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Prolactin,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Testerone,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,T3,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,T4,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,TSH,5
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Lipid Profile,9
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Microalbumin,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Carbamazepin,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Cyclosporine,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Valporic Acid,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Phenytoin,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Digoxine,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Others,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,FSH,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,LH,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Prolactin,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Testerone,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,T3,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,T4,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,TSH,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Lipid Profile,31
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Microalbumin,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Carbamazepin,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Cyclosporine,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Valporic Acid,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Phenytoin,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Digoxine,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Others,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,FSH,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,LH,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prolactin,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Testerone,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,T3,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,T4,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,TSH,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Lipid Profile,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Microalbumin,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Carbamazepin,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cyclosporine,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Valporic Acid,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Phenytoin,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Digoxine,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,8
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,FSH,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,LH,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prolactin,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Testerone,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,T3,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,T4,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,TSH,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Lipid Profile,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Microalbumin,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Carbamazepin,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cyclosporine,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Valporic Acid,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Phenytoin,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Digoxine,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,FSH,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,LH,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prolactin,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Testerone,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,T3,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,T4,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,TSH,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Lipid Profile,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Microalbumin,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Carbamazepin,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Cyclosporine,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Valporic Acid,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Phenytoin,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Digoxine,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Others,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,FSH,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,LH,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prolactin,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Testerone,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,T3,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,T4,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,TSH,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Lipid Profile,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Microalbumin,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Carbamazepin,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cyclosporine,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Valporic Acid,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Phenytoin,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Digoxine,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,FSH,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,LH,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prolactin,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Testerone,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,T3,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,T4,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,TSH,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Lipid Profile,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Microalbumin,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Carbamazepin,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Cyclosporine,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Valporic Acid,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Phenytoin,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Digoxine,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,FSH,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,LH,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Prolactin,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Testerone,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,T3,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,T4,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,TSH,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Lipid Profile,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Microalbumin,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Carbamazepin,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Cyclosporine,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Valporic Acid,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Phenytoin,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Digoxine,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Others,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,FSH,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,LH,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Prolactin,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Testerone,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,T3,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,T4,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,TSH,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Lipid Profile,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Microalbumin,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Carbamazepin,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Cyclosporine,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Valporic Acid,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Phenytoin,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Digoxine,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Others,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,FSH,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,LH,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Prolactin,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Testerone,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,T3,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,T4,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,TSH,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Lipid Profile,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Microalbumin,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Carbamazepin,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Cyclosporine,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Valporic Acid,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Phenytoin,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Digoxine,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Others,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,FSH,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,LH,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Prolactin,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Testerone,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,T3,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,T4,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,TSH,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Lipid Profile,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Microalbumin,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Carbamazepin,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Cyclosporine,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Valporic Acid,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Phenytoin,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Digoxine,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Others,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,FSH,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,LH,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Prolactin,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Testerone,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,T3,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,T4,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,TSH,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Lipid Profile,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Microalbumin,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Carbamazepin,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Cyclosporine,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Valporic Acid,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Phenytoin,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Digoxine,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Others,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,FSH,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,LH,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Prolactin,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Testerone,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,T3,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,T4,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,TSH,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Lipid Profile,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Microalbumin,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Carbamazepin,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Cyclosporine,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Valporic Acid,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Phenytoin,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Digoxine,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Others,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,FSH,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,LH,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Prolactin,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Testerone,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,T3,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,T4,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,TSH,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Lipid Profile,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Microalbumin,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Carbamazepin,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Cyclosporine,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Valporic Acid,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Phenytoin,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Digoxine,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Others,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,FSH,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,LH,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Prolactin,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Testerone,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,T3,62
Kavre,Bagmati,Hill,Central,2068/69,2011/12,T4,64
Kavre,Bagmati,Hill,Central,2068/69,2011/12,TSH,72
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Lipid Profile,93
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Microalbumin,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Carbamazepin,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Cyclosporine,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Valporic Acid,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Phenytoin,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Digoxine,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Others,0
