District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,PHC,,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,PHC,,777
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,PHC,,30
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,76
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,83
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,28
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,158
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,26
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,PHC,,176
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,82
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Poor,76
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Disable,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,Senior Citizen,22
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Hospital,FCHV,13
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,PHC,,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,1751
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Poor,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Disable,19
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,124
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Hospital,FCHV,7
Dhading,Bagmati,Hill,Central,2068/69,2011/12,PHC,,478
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,56
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Poor,145
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Disable,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,Senior Citizen,3
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Hospital,FCHV,0
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,PHC,,89
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,PHC,,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Bara,Narayani,Terai,Central,2068/69,2011/12,PHC,,2462
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,PHC,,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Poor,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Disable,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,Senior Citizen,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Hospital,FCHV,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,PHC,,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,469
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,541
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,50
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,1672
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,286
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,PHC,,348
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,6
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,16
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,40
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,PHC,,132
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,3366
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,34
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,1767
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,PHC,,678
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,238
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,2
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,69
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,1
Syangja,Gandaki,Hill,Western,2068/69,2011/12,PHC,,33
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,4
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Kaski,Gandaki,Hill,Western,2068/69,2011/12,PHC,,358
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Poor,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Disable,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Hospital,FCHV,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,PHC,,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Poor,61
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Disable,40
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,Senior Citizen,12
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Hospital,FCHV,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,PHC,,100
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,PHC,,25
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,149
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Disable,2
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,180
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,FCHV,3
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,PHC,,27
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,PHC,,178
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,2843
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Poor,119
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Disable,277
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,728
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,FCHV,164
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,PHC,,1677
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Poor,31
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Disable,5
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,467
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Hospital,FCHV,7
Palpa,Lumbini,Hill,Western,2068/69,2011/12,PHC,,324
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,65
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Poor,135
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Disable,0
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,FCHV,16
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,PHC,,1021
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,454
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Poor,398
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Disable,47
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Senior Citizen,380
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Hospital,FCHV,31
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,PHC,,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Poor,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Disable,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,Senior Citizen,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,Hospital,FCHV,0
Kapilvastu,Lumbini,Terai,Western,2068/69,2011/12,PHC,,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,40
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Poor,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Disable,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,Senior Citizen,5
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Hospital,FCHV,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,PHC,,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,1067
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Poor,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Disable,7
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Senior Citizen,294
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,FCHV,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,PHC,,996
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,244
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Poor,90
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Disable,38
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Senior Citizen,107
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,FCHV,21
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,PHC,,366
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Ultrapoor Destitute,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Poor,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Disable,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,Senior Citizen,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Hospital,FCHV,0
