District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,1798
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",3181
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,9920
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Eye Problem,Trachoma,1534
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Eye Problem,Cataract,7972
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Eye Problem,Blindness,7005
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,9208
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1499
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,965
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",4284
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,10630
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Trachoma,101
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Cataract,17470
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Blindness,639
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,9279
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),2012
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,1061
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",4396
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,9369
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Trachoma,62
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Cataract,20
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Eye Problem,Blindness,81
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,2467
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),604
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,336
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",940
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,4421
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Trachoma,48
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Cataract,11
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Blindness,8
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,2548
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),390
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,175
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",776
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,3514
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Trachoma,14
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Cataract,9
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Blindness,49
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,3081
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),413
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,341
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1165
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,3886
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Eye Problem,Trachoma,27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Eye Problem,Cataract,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Eye Problem,Blindness,45
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,4014
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),645
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,272
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1434
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,4916
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Trachoma,44
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Cataract,15
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Eye Problem,Blindness,31
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,3831
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),493
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,409
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",704
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,4557
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Eye Problem,Trachoma,106
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Eye Problem,Cataract,70
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Eye Problem,Blindness,217
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,4608
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),667
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,384
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",932
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,5640
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Trachoma,40
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Cataract,27
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Blindness,77
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,5371
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1025
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,429
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1067
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,6269
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Trachoma,131
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Cataract,33
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Blindness,73
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,4050
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),993
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,411
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1509
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,6093
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Trachoma,121
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Cataract,15
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Eye Problem,Blindness,33
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,10144
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1754
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,1598
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",2572
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,8775
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Trachoma,114
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Cataract,37
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Blindness,238
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,10541
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1458
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,Other disorder of teeth,1116
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",2080
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Conjuntivitis,9987
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Trachoma,30
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Cataract,85
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Eye Problem,Blindness,118
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,14974
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),2213
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,1477
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",2682
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,10835
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Trachoma,295
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Cataract,53
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Blindness,162
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,9828
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1584
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,1199
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1610
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,7210
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Trachoma,86
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Cataract,144
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Blindness,307
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,12573
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),2144
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,1680
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",2280
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,10102
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Trachoma,188
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Cataract,161
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Eye Problem,Blindness,444
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,3127
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),602
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,313
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1120
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,3134
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,66
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,42
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,22
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,6611
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),816
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,275
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1169
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,8423
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,330
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,148
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,410
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,5088
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),864
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,532
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1549
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,5717
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Eye Problem,Trachoma,89
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Eye Problem,Cataract,15
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Eye Problem,Blindness,29
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,5383
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1043
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,745
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",4805
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,6664
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Trachoma,112
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Cataract,108
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Blindness,118
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,9264
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1823
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,2358
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",3965
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,16374
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,53
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,225
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,1698
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,7660
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),3343
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,3243
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1889
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,3593
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,123
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,13
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,48
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,23299
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),8260
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,10539
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",10714
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,9658
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,250
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,430
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,1106
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,3306
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),659
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,250
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1328
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,4982
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,53
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,117
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,169
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,1000
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),114
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,153
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",411
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,2049
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Trachoma,12
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Cataract,10
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Eye Problem,Blindness,37
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,6651
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1335
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,461
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",2795
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,9557
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,33
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,150
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,118
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,3280
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),805
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,310
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",2301
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,5952
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Eye Problem,Trachoma,131
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Eye Problem,Cataract,824
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Eye Problem,Blindness,287
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,9243
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1270
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,1084
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",1036
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,7333
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Trachoma,110
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Cataract,93
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Blindness,159
Bara,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,11199
Bara,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),1433
Bara,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,996
Bara,Narayani,Terai,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",2164
Bara,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,11690
Bara,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Trachoma,161
Bara,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Cataract,379
Bara,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Blindness,192
Parsa,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Trachoma,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Cataract,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Blindness,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Dental Carries/ Toothache,10573
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Periodontal diseases (gum diseases),3892
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Oral Health,Other disorder of teeth,2539
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Oral Health,"Oral ulcer, mucosa and other related diseases",3958
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Conjuntivitis,6839
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Trachoma,56
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Eye Problem,Cataract,66
